rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
276,system_1_opencv_content_contour,0.74350753,clean_negative,clean_negative/clean_11_2.jpg,,11,11.jpg,352,0,sliding_window_clean,0.00000000,0.99848633,1.00000000,18.84604381,0.00000000,0.00000000,0.00000000,0.00000000,0.12316895,0.70046639,0.10383606,0.98744965,0.13853455,0.99787903,0.23204710,349.03162945,65397.00000000,0.99787903,0.07891846,9.65398407,0.81704102,0.99511719,58731.00000000,0.89616394,0.89616394,180.36067200,1.00000000,1.00000000,4016.63281250
277,system_1_opencv_content_contour,0.70868046,clean_negative,clean_negative/clean_9_85.jpg,,9,9.jpg,288,192,sliding_window_clean,0.00000000,0.87475586,0.99969482,23.44130500,0.00000000,0.00000000,0.00000000,0.00000000,0.17648315,0.74959389,0.10285950,0.96952057,0.11676025,0.94303894,0.18046182,484.18393567,61803.00000000,0.94303894,0.06259155,11.04869270,0.76738281,0.99584961,58780.00000000,0.89691162,0.89714050,182.85694885,1.00000000,1.00000000,5275.11621094
278,system_1_opencv_content_contour,0.70684743,clean_negative,clean_negative/clean_15_42.jpg,,15,15.jpg,240,1088,sliding_window_clean,0.00000000,1.00000000,0.99859619,23.20205706,0.00000000,0.00000000,0.00000000,0.00000000,0.18423462,0.74471736,0.10031128,0.96902466,0.10383606,0.99906921,0.23710339,472.43933889,65475.00000000,0.99906921,0.08958435,12.42444801,0.76699219,0.99176025,58962.00000000,0.89968872,0.89968872,178.99644470,1.00000000,1.00000000,6431.34130859
279,system_1_opencv_content_contour,0.53685429,clean_negative,clean_negative/clean_7_46.jpg,,7,7.jpg,144,1175,sliding_window_clean,0.00000000,0.99047852,1.00000000,22.01355476,0.00000000,0.00000000,0.00000000,0.00000000,0.10014343,0.72738949,0.18666077,0.98355865,0.22520447,0.99638367,0.16751483,181.39532469,65299.00000000,0.99638367,0.15800476,9.31752396,0.60239258,0.99133301,53303.00000000,0.81333923,0.81333923,171.46557617,1.00000000,1.00000000,3529.25537109
280,system_1_opencv_content_contour,0.95424229,clean_negative,clean_negative/clean_1_68.jpg,,1,1.jpg,852,753,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.97012142,0.00000000,0.00000000,0.00000000,0.00000000,0.11892700,0.73576689,0.02223206,0.99828339,0.06440735,1.00000000,0.19128813,203.08069776,65536.00000000,1.00000000,0.00172424,10.51984406,0.97436523,0.99291992,64061.00000000,0.97749329,0.97776794,145.87648010,1.00000000,1.00000000,4120.29052734
281,system_1_opencv_content_contour,0.92332897,clean_negative,clean_negative/clean_14_85.jpg,,14,14.jpg,192,624,sliding_window_clean,0.00000000,0.99936523,0.99884033,16.74183704,0.00000000,0.00000000,0.00000000,0.00000000,0.16702271,0.66655493,0.00976562,0.97909546,0.01744080,0.99948120,0.31431204,419.21929871,65502.00000000,0.99948120,0.00343323,10.39674854,0.99223633,0.97961426,64896.00000000,0.99023438,0.99023438,187.29631042,1.00000000,1.00000000,4410.53417969
282,system_1_opencv_content_contour,0.92104785,clean_negative,clean_negative/clean_3_49.jpg,,3,3.jpg,528,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.80519195,0.00000000,0.00000000,0.00000000,0.00000000,0.14840698,0.73514398,0.02827454,0.99343872,0.09074402,1.00000000,0.19070978,534.79777409,65536.00000000,1.00000000,0.00000000,10.98703766,0.97148437,0.98376465,63683.00000000,0.97172546,0.97172546,145.76539612,1.00000000,1.00000000,5606.17675781
283,system_1_opencv_content_contour,0.90236764,clean_negative,clean_negative/clean_10_51.jpg,,10,10.jpg,120,844,sliding_window_clean,0.00000000,0.99975586,0.99902344,21.04571096,0.00000000,0.00000000,0.00000000,0.00000000,0.22279358,0.72725503,0.02586365,0.97978210,0.02987671,0.99925232,0.28813905,633.29250822,65487.00000000,0.99925232,0.01239014,12.97146416,0.96645508,0.98071289,63841.00000000,0.97413635,0.97413635,185.47377014,1.00000000,1.00000000,6498.72070312
284,system_1_opencv_content_contour,0.89627476,clean_negative,clean_negative/clean_8_13.jpg,,8,8.jpg,358,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.68664678,0.00000000,0.00000000,0.00000000,0.00000000,0.15614319,0.72283840,0.04629517,0.99416351,0.07710266,1.00000000,0.22558768,421.17549409,65536.00000000,1.00000000,0.01501465,11.67334175,0.92661133,0.99420166,62494.00000000,0.95358276,0.95370483,154.09625244,1.00000000,1.00000000,5659.71289062
285,system_1_opencv_content_contour,0.89234547,clean_negative,clean_negative/clean_6_71.jpg,,6,6.jpg,816,288,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.73936182,0.00000000,0.00000000,0.00000000,0.00000000,0.15252686,0.74009760,0.04678345,0.99542236,0.09774780,1.00000000,0.19728850,519.31377492,65536.00000000,1.00000000,0.00096130,11.35323048,0.91035156,0.98590088,62419.00000000,0.95243835,0.95321655,150.83151245,1.00000000,1.00000000,5389.71679688
286,system_1_opencv_content_contour,0.71568293,clean_negative,clean_negative/clean_11_38.jpg,,11,11.jpg,748,682,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.16356755,0.00000000,0.00000000,0.00000000,0.00000000,0.07009888,0.71747088,0.13215637,0.99855042,0.21871948,1.00000000,0.13098317,139.17110273,65536.00000000,1.00000000,0.01684570,7.93954086,0.83046875,0.89196777,56865.00000000,0.86769104,0.86784363,136.76679993,1.00000000,1.00000000,2473.33544922
287,system_1_opencv_content_contour,0.69919332,clean_negative,clean_negative/clean_15_93.jpg,,15,15.jpg,432,1220,sliding_window_clean,0.00000000,0.90913086,0.99951172,19.25092643,0.00000000,0.00000000,0.00000000,0.00000000,0.11772156,0.69342637,0.13250732,0.99446869,0.15480042,0.95890808,0.25217599,287.24627103,62182.00000000,0.94882202,0.11665344,9.90717506,0.76528320,0.98217773,56826.00000000,0.86709595,0.86749268,152.69796753,1.00000000,1.00000000,4544.87353516
288,system_1_opencv_content_contour,0.67469329,clean_negative,clean_negative/clean_9_131.jpg,,9,9.jpg,571,891,sliding_window_clean,0.00000000,0.98994141,1.00000000,22.79904593,0.00000000,0.00000000,0.00000000,0.00000000,0.18627930,0.73048878,0.15512085,0.99626160,0.16510010,0.99833679,0.27794588,754.27648294,65427.00000000,0.99833679,0.08018494,12.36130810,0.67968750,0.99224854,55336.00000000,0.84436035,0.84487915,138.79586792,1.00000000,1.00000000,7563.97265625
289,system_1_opencv_content_contour,0.95096932,clean_negative,clean_negative/clean_1_84.jpg,,1,1.jpg,852,778,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.93596629,0.00000000,0.00000000,0.00000000,0.00000000,0.12748718,0.73438740,0.02407837,0.99835968,0.06208801,1.00000000,0.19062835,211.78859098,65536.00000000,1.00000000,0.00175476,10.61649132,0.96347656,0.98913574,63945.00000000,0.97572327,0.97592163,144.90957642,1.00000000,1.00000000,4194.97363281
290,system_1_opencv_content_contour,0.91795946,clean_negative,clean_negative/clean_3_83.jpg,,3,3.jpg,528,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.15464324,0.00000000,0.00000000,0.00000000,0.00000000,0.16481018,0.73674957,0.02737427,0.99038696,0.07623291,0.99993896,0.20713149,633.96678593,65532.00000000,0.99993896,0.00234985,12.08776760,0.96010742,0.99444580,63638.00000000,0.97103882,0.97262573,153.85310364,1.00000000,1.00000000,6569.31835938
291,system_1_opencv_content_contour,0.90772347,clean_negative,clean_negative/clean_14_77.jpg,,14,14.jpg,183,581,sliding_window_clean,0.00000000,0.99511719,1.00000000,17.29542829,0.00000000,0.00000000,0.00000000,0.00000000,0.18090820,0.67370399,0.00968933,0.97257233,0.01589966,0.99862671,0.32648709,448.62324610,65446.00000000,0.99862671,0.00340271,10.93299103,0.98671875,0.99658203,64901.00000000,0.99031067,0.99031067,189.84968567,1.00000000,1.00000000,4869.20703125
292,system_1_opencv_content_contour,0.89740931,clean_negative,clean_negative/clean_10_55.jpg,,10,10.jpg,120,892,sliding_window_clean,0.00000000,0.99936523,0.99896240,21.24237724,0.00000000,0.00000000,0.00000000,0.00000000,0.22163391,0.72795804,0.02703857,0.97962952,0.03245544,0.99923706,0.28605491,613.75011452,65486.00000000,0.99923706,0.01239014,13.08775997,0.95898438,0.97381592,63764.00000000,0.97296143,0.97296143,185.22137451,1.00000000,1.00000000,6547.37988281
293,system_1_opencv_content_contour,0.89149125,clean_negative,clean_negative/clean_8_32.jpg,,8,8.jpg,408,658,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.97637188,0.00000000,0.00000000,0.00000000,0.00000000,0.12782288,0.71530080,0.04539490,0.99534607,0.10148621,1.00000000,0.21009651,253.94293195,65536.00000000,1.00000000,0.00050354,10.54332733,0.92001953,0.97161865,62491.00000000,0.95353699,0.95460510,149.65284729,1.00000000,1.00000000,4421.52734375
294,system_1_opencv_content_contour,0.88559505,clean_negative,clean_negative/clean_6_69.jpg,,6,6.jpg,726,288,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.39513247,0.00000000,0.00000000,0.00000000,0.00000000,0.13424683,0.71149039,0.05230713,0.99835968,0.10612488,1.00000000,0.22072475,466.79051040,65536.00000000,1.00000000,0.00000000,10.66911411,0.89399414,0.97027588,61891.00000000,0.94438171,0.94769287,143.53263855,1.00000000,1.00000000,4842.67089844
295,system_1_opencv_content_contour,0.69471933,clean_negative,clean_negative/clean_15_70.jpg,,15,15.jpg,240,1184,sliding_window_clean,0.00000000,0.99946289,0.99664307,24.34512160,0.00000000,0.00000000,0.00000000,0.00000000,0.18688965,0.75236940,0.10481262,0.96986389,0.11047363,0.99859619,0.22947484,512.20670605,65444.00000000,0.99859619,0.07974243,12.93836212,0.70952148,0.99554443,58662.00000000,0.89511108,0.89518738,175.01968384,1.00000000,1.00000000,6931.48925781
296,system_1_opencv_content_contour,0.68457348,clean_negative,clean_negative/clean_11_13.jpg,,11,11.jpg,312,36,sliding_window_clean,0.00000000,0.99516602,0.99987793,19.27645167,0.00000000,0.00000000,0.00000000,0.00000000,0.10620117,0.70511556,0.12980652,0.98947144,0.18072510,0.99740601,0.18896133,295.72248789,65366.00000000,0.99740601,0.09826660,8.88172150,0.80751953,0.96032715,56491.00000000,0.86198425,0.87019348,176.23968506,1.00000000,1.00000000,3572.60351562
297,system_1_opencv_content_contour,0.66522059,clean_negative,clean_negative/clean_9_67.jpg,,9,9.jpg,432,144,sliding_window_clean,0.00000000,0.73403320,1.00000000,19.45232345,0.00000000,0.00000000,0.00000000,0.00000000,0.10958862,0.69752169,0.14797974,0.99500275,0.19027710,0.89227295,0.18387277,289.63569422,58007.00000000,0.88511658,0.07624817,8.67897892,0.67192383,0.96820068,55493.00000000,0.84675598,0.85202026,169.67494202,1.00000000,1.00000000,3525.21044922
298,system_1_opencv_content_contour,0.95032698,clean_negative,clean_negative/clean_1_93.jpg,,1,1.jpg,584,826,sliding_window_clean,0.00000000,1.00000000,1.00000000,26.53133449,0.00000000,0.00000000,0.00000000,0.00000000,0.16085815,0.76874709,0.02291870,0.99633789,0.05447388,1.00000000,0.15019487,417.04959557,65536.00000000,1.00000000,0.00010681,11.46578217,0.96875000,0.98559570,64034.00000000,0.97708130,0.97708130,143.60670471,1.00000000,1.00000000,5415.36718750
299,system_1_opencv_content_contour,0.91718042,clean_negative,clean_negative/clean_3_51.jpg,,3,3.jpg,604,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.50044730,0.00000000,0.00000000,0.00000000,0.00000000,0.13142395,0.70643592,0.03120422,0.99565125,0.10046387,1.00000000,0.23348790,464.71030730,65536.00000000,1.00000000,0.00000000,10.68611145,0.98647461,0.96270752,63473.00000000,0.96852112,0.96879578,141.16127014,1.00000000,1.00000000,5328.71435547
300,system_1_opencv_content_contour,0.89994590,clean_negative,clean_negative/clean_14_133.jpg,,14,14.jpg,525,1173,sliding_window_clean,0.00000000,0.97954102,1.00000000,22.14935574,0.00000000,0.00000000,0.00000000,0.00000000,0.15161133,0.71618787,0.03976440,0.99568939,0.09318542,0.99360657,0.23151216,431.85073743,65117.00000000,0.99360657,0.01145935,11.54355240,0.93730469,0.96252441,62882.00000000,0.95950317,0.96023560,146.43231201,1.00000000,1.00000000,5865.29492188
301,system_1_opencv_content_contour,1.16157390,dirty_positive,dirty_positive/dirty_5_83.jpg,dirty_positive\dirty_5_83_mask.jpg,5,5.jpg,466,797,jittered_positive,0.00000000,1.00000000,1.00000000,21.72838012,0.94586834,1.00000000,1.00000000,0.00704956,0.20913696,0.73747913,0.00227356,0.98924255,0.00920105,1.00000000,0.29838967,742.31087965,65536.00000000,1.00000000,0.00115967,13.29603291,0.99960938,0.99810791,65387.00000000,0.99772644,0.99772644,170.90466309,1.00000000,1.00000000,7299.95947266
302,system_1_opencv_content_contour,1.16133381,dirty_positive,dirty_positive/dirty_5_81.jpg,dirty_positive\dirty_5_81_mask.jpg,5,5.jpg,470,788,centered_positive,0.00000000,1.00000000,1.00000000,21.79905329,0.99819716,1.00000000,1.00000000,0.00694275,0.21081543,0.73848049,0.00251770,0.98847961,0.00942993,1.00000000,0.29392973,740.59368515,65536.00000000,1.00000000,0.00115967,13.31478024,0.99873047,0.99731445,65371.00000000,0.99748230,0.99748230,171.15748596,1.00000000,1.00000000,7317.16357422
303,system_1_opencv_content_contour,1.16094784,dirty_positive,dirty_positive/dirty_13_69.jpg,dirty_positive\dirty_13_69_mask.jpg,13,13.jpg,304,905,centered_positive,0.00000000,1.00000000,1.00000000,25.34917186,0.99866370,1.00000000,1.00000000,0.02604675,0.19795227,0.77182372,0.00787354,0.98859406,0.02085876,1.00000000,0.21486022,479.85811278,65536.00000000,1.00000000,0.00000000,12.99260902,0.98935547,0.99737549,65020.00000000,0.99212646,0.99212646,164.25253296,1.00000000,1.00000000,6640.87695312
304,system_1_opencv_content_contour,1.15868916,dirty_positive,dirty_positive/dirty_10_53.jpg,dirty_positive\dirty_10_53_mask.jpg,10,10.jpg,313,812,centered_positive,0.00000000,1.00000000,1.00000000,22.46435880,0.99672081,1.00000000,1.00000000,0.02069092,0.21865845,0.73505060,0.00584412,0.99141693,0.02508545,1.00000000,0.34068263,1051.13855594,65536.00000000,1.00000000,0.00006104,14.31306934,0.99624023,0.98394775,65153.00000000,0.99415588,0.99415588,162.10589600,1.00000000,1.00000000,9056.90722656
305,system_1_opencv_content_contour,1.15446554,dirty_positive,dirty_positive/dirty_10_77.jpg,dirty_positive\dirty_10_77_mask.jpg,10,10.jpg,327,1005,centered_positive,0.00000000,1.00000000,1.00000000,25.58709580,0.99749733,1.00000000,1.00000000,0.02229309,0.24023438,0.76980742,0.00254822,0.98428345,0.00840759,1.00000000,0.31766793,986.44455099,65536.00000000,1.00000000,0.00036621,16.05605316,0.99384766,0.99938965,65369.00000000,0.99745178,0.99745178,164.71900940,1.00000000,1.00000000,10227.88476562
306,system_1_opencv_content_contour,1.15159168,dirty_positive,dirty_positive/dirty_10_32.jpg,dirty_positive\dirty_10_32_mask.jpg,10,10.jpg,210,503,jittered_positive,0.00000000,1.00000000,1.00000000,20.89009768,0.85760517,1.00000000,0.00000000,0.05221558,0.18968201,0.72479661,0.01028442,0.99469757,0.02478027,1.00000000,0.30037841,757.90657031,65536.00000000,1.00000000,0.00000000,12.49418163,0.98564453,0.99920654,64862.00000000,0.98971558,0.98971558,164.30665588,1.00000000,1.00000000,6634.31835938
307,system_1_opencv_content_contour,1.15030028,dirty_positive,dirty_positive/dirty_10_67.jpg,dirty_positive\dirty_10_67_mask.jpg,10,10.jpg,632,868,jittered_positive,0.00000000,1.00000000,1.00000000,19.13887746,0.85557256,1.00000000,0.00000000,0.05244446,0.17729187,0.69666107,0.01618958,0.99839783,0.03588867,1.00000000,0.31751058,547.55757260,65536.00000000,1.00000000,0.00000000,11.78643703,0.98901367,1.00000000,64475.00000000,0.98381042,0.98381042,133.26588440,1.00000000,1.00000000,5939.43798828
308,system_1_opencv_content_contour,1.14693028,dirty_positive,dirty_positive/dirty_11_67.jpg,dirty_positive\dirty_11_67_mask.jpg,11,11.jpg,142,597,jittered_positive,0.00000000,1.00000000,1.00000000,18.63962133,0.95383831,1.00000000,0.00000000,0.05978394,0.14138794,0.70553112,0.00958252,0.99530792,0.04418945,1.00000000,0.24063113,353.53886934,65536.00000000,1.00000000,0.00210571,9.91923237,0.99526367,0.98498535,64908.00000000,0.99041748,0.99041748,174.30027771,1.00000000,1.00000000,4114.68066406
309,system_1_opencv_content_contour,1.14688123,dirty_positive,dirty_positive/dirty_10_80.jpg,dirty_positive\dirty_10_80_mask.jpg,10,10.jpg,311,1014,jittered_positive,0.00000000,1.00000000,1.00000000,25.21987257,0.89993268,1.00000000,0.95312500,0.02210999,0.23519897,0.76720977,0.00254822,0.98390198,0.00852966,1.00000000,0.30241755,933.03286830,65536.00000000,1.00000000,0.00056458,15.70679665,0.99418945,0.99908447,65363.00000000,0.99736023,0.99745178,166.07795715,1.00000000,1.00000000,9740.51953125
310,system_1_opencv_content_contour,1.14579915,dirty_positive,dirty_positive/dirty_11_77.jpg,dirty_positive\dirty_11_77_mask.jpg,11,11.jpg,151,593,centered_positive,0.00000000,1.00000000,1.00000000,18.91431270,0.97788085,1.00000000,0.00000000,0.06390381,0.14015198,0.70849331,0.01019287,0.99485016,0.04533386,1.00000000,0.23976800,366.43361760,65536.00000000,1.00000000,0.00207520,9.98903370,0.99028320,0.98101807,64868.00000000,0.98980713,0.98980713,173.09526062,1.00000000,1.00000000,4215.33105469
311,system_1_opencv_content_contour,1.14503697,dirty_positive,dirty_positive/dirty_11_84.jpg,dirty_positive\dirty_11_84_mask.jpg,11,11.jpg,221,601,jittered_positive,0.00000000,1.00000000,1.00000000,19.54492923,0.86920301,1.00000000,0.00000000,0.06935120,0.12681580,0.70431137,0.01391602,0.99652863,0.05430603,1.00000000,0.19786368,375.59178434,65536.00000000,1.00000000,0.00009155,9.46474743,0.98593750,0.98791504,64624.00000000,0.98608398,0.98608398,163.86753845,1.00000000,1.00000000,3972.88330078
312,system_1_opencv_content_contour,1.14212139,dirty_positive,dirty_positive/dirty_10_42.jpg,dirty_positive\dirty_10_42_mask.jpg,10,10.jpg,552,613,jittered_positive,0.00000000,1.00000000,1.00000000,18.97924326,0.66162657,1.00000000,0.51562500,0.01980591,0.17990112,0.69135038,0.01354980,0.99904633,0.03666687,1.00000000,0.31959477,672.71309115,65536.00000000,1.00000000,0.00000000,11.78973866,0.97709961,0.99316406,64644.00000000,0.98638916,0.98645020,136.49491882,1.00000000,1.00000000,5918.66992188
313,system_1_opencv_content_contour,1.14072950,dirty_positive,dirty_positive/dirty_5_78.jpg,dirty_positive\dirty_5_78_mask.jpg,5,5.jpg,454,557,jittered_positive,0.00000000,1.00000000,1.00000000,20.50470756,0.88392261,1.00000000,0.00000000,0.05819702,0.18399048,0.71609410,0.00186157,0.98725891,0.02163696,1.00000000,0.28751388,702.80538398,65536.00000000,1.00000000,0.00061035,12.03019047,0.99741211,0.99890137,65414.00000000,0.99813843,0.99813843,169.42330933,1.00000000,1.00000000,6299.66552734
314,system_1_opencv_content_contour,1.13877822,dirty_positive,dirty_positive/dirty_5_64.jpg,dirty_positive\dirty_5_64_mask.jpg,5,5.jpg,427,556,jittered_positive,0.00000000,1.00000000,1.00000000,19.83105755,0.87223330,1.00000000,0.00000000,0.05847168,0.17201233,0.70871981,0.00315857,0.98722076,0.02340698,1.00000000,0.29410234,680.49957362,65536.00000000,1.00000000,0.00059509,11.63779640,0.99067383,0.99829102,65329.00000000,0.99684143,0.99684143,171.06250000,1.00000000,1.00000000,5974.25439453
315,system_1_opencv_content_contour,1.13755762,dirty_positive,dirty_positive/dirty_11_96.jpg,dirty_positive\dirty_11_96_mask.jpg,11,11.jpg,145,795,jittered_positive,0.00000000,1.00000000,1.00000000,18.86698587,0.87751320,1.00000000,0.00000000,0.04309082,0.17843628,0.70168511,0.00250244,0.98825073,0.01509094,1.00000000,0.27887884,390.75678340,65536.00000000,1.00000000,0.00042725,11.18375301,0.99589844,0.99768066,65372.00000000,0.99749756,0.99749756,183.36032104,1.00000000,1.00000000,4886.79589844
316,system_1_opencv_content_contour,1.13593906,dirty_positive,dirty_positive/dirty_11_79.jpg,dirty_positive\dirty_11_79_mask.jpg,11,11.jpg,202,648,jittered_positive,0.00000000,1.00000000,1.00000000,20.33120953,0.72052671,1.00000000,0.00000000,0.05877686,0.13433838,0.71819599,0.01097107,0.99469757,0.04418945,1.00000000,0.19151510,354.05553993,65536.00000000,1.00000000,0.00035095,9.70036411,0.98891602,0.99072266,64817.00000000,0.98902893,0.98902893,167.73686218,1.00000000,1.00000000,4007.35986328
317,system_1_opencv_content_contour,1.13475241,dirty_positive,dirty_positive/dirty_10_44.jpg,dirty_positive\dirty_10_44_mask.jpg,10,10.jpg,638,617,jittered_positive,0.00000000,1.00000000,1.00000000,22.59874707,0.67863143,1.00000000,0.00000000,0.02461243,0.19958496,0.72962991,0.01106262,0.99778748,0.02894592,1.00000000,0.26251686,681.86400186,65536.00000000,1.00000000,0.00000000,12.89429569,0.98120117,0.99920654,64801.00000000,0.98878479,0.98893738,138.55152893,1.00000000,1.00000000,6986.28613281
318,system_1_opencv_content_contour,1.13462522,dirty_positive,dirty_positive/dirty_3_41.jpg,dirty_positive\dirty_3_41_mask.jpg,3,3.jpg,642,279,centered_positive,0.00000000,1.00000000,1.00000000,19.18753852,0.76592727,1.00000000,0.64062500,0.03524780,0.14096069,0.69042476,0.01701355,0.99679565,0.05236816,1.00000000,0.25106391,401.72044366,65536.00000000,1.00000000,0.00000000,10.39016247,0.97304687,0.99072266,64416.00000000,0.98291016,0.98298645,151.52033997,1.00000000,1.00000000,4651.45068359
319,system_1_opencv_content_contour,1.13430280,dirty_positive,dirty_positive/dirty_5_63.jpg,dirty_positive\dirty_5_63_mask.jpg,5,5.jpg,411,579,jittered_positive,0.00000000,1.00000000,1.00000000,19.30139092,0.79250645,1.00000000,0.31250000,0.05151367,0.18041992,0.70133495,0.00392151,0.98493195,0.02066040,1.00000000,0.31455356,719.11057500,65536.00000000,1.00000000,0.00141907,11.79166603,0.99038086,0.99798584,65279.00000000,0.99607849,0.99607849,174.59347534,1.00000000,1.00000000,6052.67089844
320,system_1_opencv_content_contour,1.13260348,dirty_positive,dirty_positive/dirty_13_71.jpg,dirty_positive\dirty_13_71_mask.jpg,13,13.jpg,295,855,jittered_positive,0.00000000,1.00000000,1.00000000,24.07580400,0.72021480,1.00000000,0.31250000,0.02636719,0.20716858,0.75963847,0.00476074,0.98901367,0.01351929,1.00000000,0.24710678,564.24788709,65536.00000000,1.00000000,0.00000000,13.23196411,0.98691406,0.99847412,65224.00000000,0.99523926,0.99523926,167.56567383,1.00000000,1.00000000,7042.92089844
321,system_1_opencv_content_contour,1.13182242,dirty_positive,dirty_positive/dirty_10_79.jpg,dirty_positive\dirty_10_79_mask.jpg,10,10.jpg,327,950,jittered_positive,0.00000000,1.00000000,1.00000000,24.16362469,0.93282449,1.00000000,0.00000000,0.03062439,0.23028564,0.75276669,0.00477600,0.98802185,0.01658630,1.00000000,0.34305316,985.89260250,65536.00000000,1.00000000,0.00056458,15.33174324,0.98774414,1.00000000,65223.00000000,0.99522400,0.99522400,161.90426636,1.00000000,1.00000000,9827.14453125
322,system_1_opencv_content_contour,1.13118970,dirty_positive,dirty_positive/dirty_1_82.jpg,dirty_positive\dirty_1_82_mask.jpg,1,1.jpg,31,1025,jittered_positive,0.00000000,0.99985352,1.00000000,23.16174912,0.93019562,1.00000000,0.00000000,0.05799866,0.09840393,0.74904736,0.01692200,0.99740601,0.05894470,0.99995422,0.13186513,151.37567377,65533.00000000,0.99995422,0.00140381,8.94189358,0.97324219,0.98669434,64422.00000000,0.98300171,0.98307800,164.81082153,1.00000000,1.00000000,2869.50317383
323,system_1_opencv_content_contour,1.12872376,dirty_positive,dirty_positive/dirty_10_56.jpg,dirty_positive\dirty_10_56_mask.jpg,10,10.jpg,348,868,jittered_positive,0.00000000,1.00000000,1.00000000,23.34571412,0.83983324,1.00000000,0.00000000,0.02973938,0.22106934,0.74409962,0.00559998,0.99076843,0.02508545,1.00000000,0.35309401,1101.89221174,65536.00000000,1.00000000,0.00000000,14.96921730,0.99731445,0.99328613,65169.00000000,0.99440002,0.99440002,158.47718811,1.00000000,1.00000000,9884.48632812
324,system_1_opencv_content_contour,1.12856786,dirty_positive,dirty_positive/dirty_10_37.jpg,dirty_positive\dirty_10_37_mask.jpg,10,10.jpg,149,598,centered_positive,0.00000000,0.99970703,1.00000000,20.08674416,0.79742614,1.00000000,0.00000000,0.03196716,0.20433044,0.71854623,0.00218201,0.98760223,0.00944519,0.99990845,0.33428118,770.90952023,65530.00000000,0.99990845,0.00054932,12.76212597,0.99741211,0.99969482,65393.00000000,0.99781799,0.99781799,177.22998047,1.00000000,1.00000000,6796.96484375
325,system_1_opencv_content_contour,1.12815740,dirty_positive,dirty_positive/dirty_5_84.jpg,dirty_positive\dirty_5_84_mask.jpg,5,5.jpg,464,747,jittered_positive,0.00000000,1.00000000,1.00000000,20.95285994,0.96978471,1.00000000,0.00000000,0.00895691,0.21403503,0.72868443,0.00251770,0.98764038,0.00802612,1.00000000,0.31199515,738.61975420,65536.00000000,1.00000000,0.00115967,13.12862968,0.99877930,0.99761963,65371.00000000,0.99748230,0.99748230,173.89555359,1.00000000,1.00000000,7081.28857422
326,system_1_opencv_content_contour,1.12813191,dirty_positive,dirty_positive/dirty_3_87.jpg,dirty_positive\dirty_3_87_mask.jpg,3,3.jpg,565,489,jittered_positive,0.00000000,1.00000000,1.00000000,19.80377923,0.65234931,1.00000000,0.00000000,0.03868103,0.16615295,0.68946751,0.00918579,0.99660492,0.03260803,1.00000000,0.30069256,622.45476878,65536.00000000,1.00000000,0.00000000,11.83629704,0.99360352,0.97937012,64929.00000000,0.99073792,0.99081421,146.66255188,1.00000000,1.00000000,6160.46630859
327,system_1_opencv_content_contour,1.12785784,dirty_positive,dirty_positive/dirty_10_30.jpg,dirty_positive\dirty_10_30_mask.jpg,10,10.jpg,210,392,jittered_positive,0.00000000,1.00000000,1.00000000,20.05738746,0.67360376,1.00000000,0.00000000,0.03067017,0.17442322,0.71203812,0.00991821,0.99710083,0.02961731,1.00000000,0.29217994,624.87792834,65536.00000000,1.00000000,0.00000000,11.70863628,0.98129883,0.98327637,64886.00000000,0.99008179,0.99008179,161.06980896,1.00000000,1.00000000,5799.06152344
328,system_1_opencv_content_contour,1.12764686,dirty_positive,dirty_positive/dirty_3_34.jpg,dirty_positive\dirty_3_34_mask.jpg,3,3.jpg,657,265,jittered_positive,0.00000000,1.00000000,1.00000000,18.30899076,0.86366394,1.00000000,0.87500000,0.03610229,0.13446045,0.68352644,0.02175903,0.99748230,0.06156921,1.00000000,0.25149056,366.67290586,65536.00000000,1.00000000,0.00033569,10.01768017,0.95019531,0.99151611,64105.00000000,0.97816467,0.97824097,151.60307312,1.00000000,1.00000000,4275.88183594
