rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
269,system_3_numpy_frequency_balance,0.41550651,clean_negative,clean_negative/clean_7_58.jpg,,7,7.jpg,144,1220,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.70770196,0.00000000,0.00000000,0.00000000,0.00000000,0.10583496,0.75295568,0.16452026,0.98264313,0.20468140,0.99978638,0.14854223,183.50747618,65522.00000000,0.99978638,0.14469910,9.66798592,0.62709961,0.99328613,54727.00000000,0.83506775,0.83547974,171.27893066,1.00000000,1.00000000,3660.95898438
270,system_3_numpy_frequency_balance,0.83894370,clean_negative,clean_negative/clean_10_38.jpg,,10,10.jpg,852,441,sliding_window_clean,0.00000000,1.00000000,1.00000000,26.00187678,0.00000000,0.00000000,0.00000000,0.00000000,0.19728088,0.76758774,0.00804138,0.99233246,0.02134705,1.00000000,0.20651039,624.90485186,65536.00000000,1.00000000,0.00593567,13.40769863,0.97275391,0.99938965,64989.00000000,0.99165344,0.99195862,153.64874268,1.00000000,1.00000000,7438.18652344
271,system_3_numpy_frequency_balance,0.78679645,clean_negative,clean_negative/clean_1_81.jpg,,1,1.jpg,728,778,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.32380763,0.00000000,0.00000000,0.00000000,0.00000000,0.14642334,0.75425251,0.00865173,0.99679565,0.03007507,1.00000000,0.18563962,251.49003413,65536.00000000,1.00000000,0.00036621,11.19263268,0.98247070,0.98376465,64969.00000000,0.99134827,0.99134827,150.08201599,1.00000000,1.00000000,4664.62109375
272,system_3_numpy_frequency_balance,0.78557194,clean_negative,clean_negative/clean_6_155.jpg,,6,6.jpg,144,925,sliding_window_clean,0.00000000,0.99980469,1.00000000,21.52583105,0.00000000,0.00000000,0.00000000,0.00000000,0.19438171,0.73440870,0.01997375,0.97768402,0.02952576,0.99993896,0.24596499,534.73313904,65532.00000000,0.99993896,0.01486206,12.00721931,0.92563477,0.99822998,64227.00000000,0.98002625,0.98002625,182.43334961,1.00000000,1.00000000,5698.15478516
273,system_3_numpy_frequency_balance,0.77470513,clean_negative,clean_negative/clean_3_51.jpg,,3,3.jpg,604,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.50044730,0.00000000,0.00000000,0.00000000,0.00000000,0.13142395,0.70643592,0.03120422,0.99565125,0.10046387,1.00000000,0.23348790,464.71030730,65536.00000000,1.00000000,0.00000000,10.68611145,0.98647461,0.96270752,63473.00000000,0.96852112,0.96879578,141.16127014,1.00000000,1.00000000,5328.71435547
274,system_3_numpy_frequency_balance,0.75707053,clean_negative,clean_negative/clean_14_150.jpg,,14,14.jpg,384,1216,sliding_window_clean,0.00000000,0.95087891,1.00000000,24.25694995,0.00000000,0.00000000,0.00000000,0.00000000,0.18286133,0.75778135,0.06320190,0.98897552,0.07585144,0.98629761,0.21709192,503.34255623,64585.00000000,0.98548889,0.03300476,12.27884483,0.78037109,0.99639893,61394.00000000,0.93679810,0.93679810,169.40428162,1.00000000,1.00000000,6417.67578125
275,system_3_numpy_frequency_balance,0.75593744,clean_negative,clean_negative/clean_8_14.jpg,,8,8.jpg,406,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.64035571,0.00000000,0.00000000,0.00000000,0.00000000,0.15447998,0.74469932,0.04010010,0.99412537,0.06826782,1.00000000,0.19514215,330.71678498,65536.00000000,1.00000000,0.01501465,11.58537579,0.93061523,0.99597168,61468.00000000,0.93792725,0.95989990,157.78578186,1.00000000,1.00000000,5135.65332031
276,system_3_numpy_frequency_balance,0.63066027,clean_negative,clean_negative/clean_15_14.jpg,,15,15.jpg,0,848,sliding_window_clean,0.00000000,0.99965820,0.99523926,20.33783041,0.00000000,0.00000000,0.00000000,0.00000000,0.16404724,0.69855173,0.14399719,0.97714996,0.14143372,0.99809265,0.27281171,491.00547774,65411.00000000,0.99809265,0.07626343,11.28900146,0.74428711,0.97210693,56063.00000000,0.85545349,0.85600281,175.09953308,1.00000000,1.00000000,5806.60742188
277,system_3_numpy_frequency_balance,0.60073085,clean_negative,clean_negative/clean_9_77.jpg,,9,9.jpg,363,185,sliding_window_clean,0.00000000,0.88193359,0.99987793,21.29469748,0.00000000,0.00000000,0.00000000,0.00000000,0.13685608,0.71461193,0.08850098,0.98847961,0.12428284,0.94421387,0.19418268,378.85771011,61634.00000000,0.94046021,0.07083130,9.85811424,0.84462891,0.95489502,59711.00000000,0.91111755,0.91149902,173.39813232,1.00000000,1.00000000,4374.54492188
278,system_3_numpy_frequency_balance,0.52450085,clean_negative,clean_negative/clean_11_43.jpg,,11,11.jpg,700,728,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.74691092,0.00000000,0.00000000,0.00000000,0.00000000,0.08711243,0.72442611,0.10278320,0.99759674,0.20028687,1.00000000,0.12786932,173.16167372,65536.00000000,1.00000000,0.00007629,8.73596764,0.90986328,0.89672852,58739.00000000,0.89628601,0.89721680,136.15431213,1.00000000,1.00000000,3029.54785156
279,system_3_numpy_frequency_balance,0.39257457,clean_negative,clean_negative/clean_7_46.jpg,,7,7.jpg,144,1175,sliding_window_clean,0.00000000,0.99047852,1.00000000,22.01355476,0.00000000,0.00000000,0.00000000,0.00000000,0.10014343,0.72738949,0.18666077,0.98355865,0.22520447,0.99638367,0.16751483,181.39532469,65299.00000000,0.99638367,0.15800476,9.31752396,0.60239258,0.99133301,53303.00000000,0.81333923,0.81333923,171.46557617,1.00000000,1.00000000,3529.25537109
280,system_3_numpy_frequency_balance,0.83675835,clean_negative,clean_negative/clean_10_107.jpg,,10,10.jpg,192,1197,sliding_window_clean,0.00000000,0.99946289,0.99981689,23.16049923,0.00000000,0.00000000,0.00000000,0.00000000,0.22128296,0.74792496,0.03836060,0.97856140,0.04444885,0.99940491,0.28620490,645.00008762,65497.00000000,0.99940491,0.03108215,14.22658062,0.98129883,0.92083740,63014.00000000,0.96151733,0.96163940,180.30824280,1.00000000,1.00000000,7608.87500000
281,system_3_numpy_frequency_balance,0.78621738,clean_negative,clean_negative/clean_1_59.jpg,,1,1.jpg,268,576,sliding_window_clean,0.00000000,1.00000000,1.00000000,15.83788434,0.00000000,0.00000000,0.00000000,0.00000000,0.11466980,0.63106386,0.04559326,0.99656677,0.11204529,1.00000000,0.40206593,580.99420039,65536.00000000,1.00000000,0.00083923,10.04076958,0.98100586,0.92639160,62543.00000000,0.95433044,0.95440674,150.53639221,1.00000000,1.00000000,5260.23339844
282,system_3_numpy_frequency_balance,0.77745807,clean_negative,clean_negative/clean_6_73.jpg,,6,6.jpg,726,336,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.61154009,0.00000000,0.00000000,0.00000000,0.00000000,0.15307617,0.73109730,0.05050659,0.99816895,0.08210754,1.00000000,0.22107318,517.11912290,65536.00000000,1.00000000,0.00013733,11.49589348,0.86225586,0.99194336,62221.00000000,0.94941711,0.94949341,143.78804016,1.00000000,1.00000000,5414.97119141
283,system_3_numpy_frequency_balance,0.77148989,clean_negative,clean_negative/clean_3_34.jpg,,3,3.jpg,288,862,sliding_window_clean,0.00000000,0.99995117,1.00000000,25.95189080,0.00000000,0.00000000,0.00000000,0.00000000,0.23600769,0.78374863,0.00973511,0.95304108,0.01066589,0.99998474,0.20804814,747.72292934,65535.00000000,0.99998474,0.00605774,13.52356911,0.96049805,0.99810791,64898.00000000,0.99026489,0.99026489,186.82424927,1.00000000,1.00000000,7323.00878906
284,system_3_numpy_frequency_balance,0.74826969,clean_negative,clean_negative/clean_14_96.jpg,,14,14.jpg,294,665,sliding_window_clean,0.00000000,1.00000000,1.00000000,18.06298031,0.00000000,0.00000000,0.00000000,0.00000000,0.13861084,0.69866546,0.01060486,0.99820709,0.02886963,0.99992371,0.21282275,373.32541410,65531.00000000,0.99992371,0.00428772,9.37199497,0.99599609,0.99102783,64841.00000000,0.98939514,0.98939514,172.74284363,1.00000000,1.00000000,3682.80737305
285,system_3_numpy_frequency_balance,0.74728804,clean_negative,clean_negative/clean_8_10.jpg,,8,8.jpg,214,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,16.11250189,0.00000000,0.00000000,0.00000000,0.00000000,0.10765076,0.64623078,0.06388855,0.99713898,0.14019775,1.00000000,0.33101583,383.83755448,65536.00000000,1.00000000,0.00712585,9.27720547,0.90771484,0.96533203,61344.00000000,0.93603516,0.93611145,150.78370667,1.00000000,1.00000000,4249.50585938
286,system_3_numpy_frequency_balance,0.62955359,clean_negative,clean_negative/clean_15_56.jpg,,15,15.jpg,240,1136,sliding_window_clean,0.00000000,1.00000000,0.99566650,24.25486102,0.00000000,0.00000000,0.00000000,0.00000000,0.18991089,0.75515676,0.11209106,0.96719360,0.11604309,0.99873352,0.22559531,492.92848411,65453.00000000,0.99873352,0.10433960,12.76639843,0.73032227,0.99127197,58185.00000000,0.88783264,0.88790894,177.73663330,1.00000000,1.00000000,6762.00878906
287,system_3_numpy_frequency_balance,0.59554277,clean_negative,clean_negative/clean_9_132.jpg,,9,9.jpg,0,899,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.37470615,0.00000000,0.00000000,0.00000000,0.00000000,0.19416809,0.77219510,0.08293152,0.96917725,0.08714294,1.00000000,0.16848278,535.43731418,65536.00000000,1.00000000,0.07850647,11.70985222,0.79096680,0.99914551,60096.00000000,0.91699219,0.91706848,184.54804993,1.00000000,1.00000000,5530.11328125
288,system_3_numpy_frequency_balance,0.52001616,clean_negative,clean_negative/clean_11_24.jpg,,11,11.jpg,544,48,sliding_window_clean,0.00000000,0.87446289,1.00000000,19.25332008,0.00000000,0.00000000,0.00000000,0.00000000,0.12704468,0.70614672,0.16551208,0.99034882,0.20407104,0.92387390,0.21694893,254.73742046,60507.00000000,0.92326355,0.06692505,9.46445179,0.74877930,0.97760010,54380.00000000,0.82977295,0.83448792,173.57775879,1.00000000,1.00000000,3861.03076172
289,system_3_numpy_frequency_balance,0.83531878,clean_negative,clean_negative/clean_10_108.jpg,,10,10.jpg,240,1197,sliding_window_clean,0.00000000,0.99995117,1.00000000,24.19657547,0.00000000,0.00000000,0.00000000,0.00000000,0.21699524,0.75898004,0.03526306,0.98184204,0.04248047,0.99989319,0.26716596,682.62341991,65529.00000000,0.99989319,0.03108215,14.27531815,0.98793945,0.99377441,63217.00000000,0.96461487,0.96473694,175.34294128,1.00000000,1.00000000,7845.34033203
290,system_3_numpy_frequency_balance,0.78609664,clean_negative,clean_negative/clean_1_72.jpg,,1,1.jpg,680,761,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.93784914,0.00000000,0.00000000,0.00000000,0.00000000,0.15835571,0.76977030,0.00506592,0.99565125,0.02128601,1.00000000,0.16824907,317.38515624,65536.00000000,1.00000000,0.00115967,11.62841129,0.99497070,0.99969482,65204.00000000,0.99493408,0.99493408,151.19499207,1.00000000,1.00000000,5171.19970703
291,system_3_numpy_frequency_balance,0.76712111,clean_negative,clean_negative/clean_3_63.jpg,,3,3.jpg,528,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.46019418,0.00000000,0.00000000,0.00000000,0.00000000,0.15559387,0.74313148,0.02259827,0.99206543,0.07678223,1.00000000,0.19318421,592.68280291,65536.00000000,1.00000000,0.00086975,11.60171413,0.96499023,0.98858643,64021.00000000,0.97688293,0.97740173,150.04100037,1.00000000,1.00000000,6117.23925781
292,system_3_numpy_frequency_balance,0.75276295,clean_negative,clean_negative/clean_6_146.jpg,,6,6.jpg,499,748,sliding_window_clean,0.00000000,1.00000000,1.00000000,17.75762914,0.00000000,0.00000000,0.00000000,0.00000000,0.11247253,0.65021388,0.08210754,0.99595642,0.14544678,1.00000000,0.29664975,574.12768167,65536.00000000,1.00000000,0.00000000,9.80457878,0.81289062,0.98352051,60106.00000000,0.91714478,0.91789246,144.49656677,1.00000000,1.00000000,4955.69335938
293,system_3_numpy_frequency_balance,0.73730528,clean_negative,clean_negative/clean_8_61.jpg,,8,8.jpg,0,872,sliding_window_clean,0.00000000,0.99956055,1.00000000,21.93117186,0.00000000,0.00000000,0.00000000,0.00000000,0.13227844,0.73942431,0.02398682,0.99210358,0.07263184,0.99987793,0.20176637,227.59671850,65528.00000000,0.99987793,0.00083923,10.46233940,0.97783203,0.96905518,63964.00000000,0.97601318,0.97601318,172.71633911,1.00000000,1.00000000,4210.81738281
294,system_3_numpy_frequency_balance,0.72897724,clean_negative,clean_negative/clean_14_89.jpg,,14,14.jpg,362,637,sliding_window_clean,0.00000000,1.00000000,1.00000000,18.33140651,0.00000000,0.00000000,0.00000000,0.00000000,0.13023376,0.70051336,0.02189636,0.99851227,0.04647827,1.00000000,0.20737320,386.20404407,65536.00000000,1.00000000,0.00433350,9.29923248,0.95048828,0.98602295,64064.00000000,0.97753906,0.97810364,167.57225037,1.00000000,1.00000000,3722.32983398
295,system_3_numpy_frequency_balance,0.62595545,clean_negative,clean_negative/clean_15_12.jpg,,15,15.jpg,785,429,sliding_window_clean,0.00000000,1.00000000,1.00000000,18.66080002,0.00000000,0.00000000,0.00000000,0.00000000,0.09982300,0.65194639,0.11383057,0.99771118,0.17799377,1.00000000,0.24479122,222.00634092,65536.00000000,1.00000000,0.06970215,9.32702255,0.79404297,0.94079590,58039.00000000,0.88560486,0.88616943,146.95748901,1.00000000,1.00000000,3859.32885742
296,system_3_numpy_frequency_balance,0.59238728,clean_negative,clean_negative/clean_9_86.jpg,,9,9.jpg,336,192,sliding_window_clean,0.00000000,0.89140625,0.99969482,23.28183320,0.00000000,0.00000000,0.00000000,0.00000000,0.15956116,0.73636603,0.07916260,0.97676849,0.10894775,0.94874573,0.18359141,445.49505119,62177.00000000,0.94874573,0.06259155,10.64918900,0.86376953,0.96527100,60333.00000000,0.92060852,0.92083740,177.83453369,1.00000000,1.00000000,5033.10839844
297,system_3_numpy_frequency_balance,0.50019514,clean_negative,clean_negative/clean_11_6.jpg,,11,11.jpg,544,0,sliding_window_clean,0.00000000,0.85083008,0.97558594,17.01413267,0.00000000,0.00000000,0.00000000,0.00000000,0.11625671,0.67596237,0.19853210,0.99103546,0.22865295,0.88565063,0.26229766,261.07147799,57771.00000000,0.88151550,0.11566162,8.90630531,0.73291016,0.89562988,52076.00000000,0.79461670,0.80146790,176.99844360,1.00000000,1.00000000,3496.36523438
298,system_3_numpy_frequency_balance,0.83147475,clean_negative,clean_negative/clean_10_29.jpg,,10,10.jpg,820,393,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.11983375,0.00000000,0.00000000,0.00000000,0.00000000,0.19058228,0.76560442,0.02816772,0.99286652,0.04559326,1.00000000,0.21794349,613.60982907,65536.00000000,1.00000000,0.00384521,13.01891136,0.92568359,0.99792480,63685.00000000,0.97175598,0.97183228,156.59817505,1.00000000,1.00000000,7243.61865234
299,system_3_numpy_frequency_balance,0.78515947,clean_negative,clean_negative/clean_1_94.jpg,,1,1.jpg,632,826,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.44716525,0.00000000,0.00000000,0.00000000,0.00000000,0.16854858,0.77037708,0.01937866,0.99549866,0.04530334,1.00000000,0.17463626,399.34230257,65536.00000000,1.00000000,0.00010681,11.85363960,0.95048828,1.00000000,64266.00000000,0.98062134,0.98062134,147.14877319,1.00000000,1.00000000,5690.99121094
300,system_3_numpy_frequency_balance,0.75968052,clean_negative,clean_negative/clean_3_65.jpg,,3,3.jpg,606,941,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.39689751,0.00000000,0.00000000,0.00000000,0.00000000,0.14308167,0.72524190,0.02342224,0.99469757,0.08226013,1.00000000,0.19637302,511.08915345,65536.00000000,1.00000000,0.00000000,11.08845901,0.97563477,0.97613525,63990.00000000,0.97640991,0.97657776,146.08032227,1.00000000,1.00000000,5583.42187500
301,system_3_numpy_frequency_balance,1.11813266,dirty_positive,dirty_positive/dirty_10_53.jpg,dirty_positive\dirty_10_53_mask.jpg,10,10.jpg,313,812,centered_positive,0.00000000,1.00000000,1.00000000,22.46435880,0.99672081,1.00000000,1.00000000,0.02069092,0.21865845,0.73505060,0.00584412,0.99141693,0.02508545,1.00000000,0.34068263,1051.13855594,65536.00000000,1.00000000,0.00006104,14.31306934,0.99624023,0.98394775,65153.00000000,0.99415588,0.99415588,162.10589600,1.00000000,1.00000000,9056.90722656
302,system_3_numpy_frequency_balance,1.10643253,dirty_positive,dirty_positive/dirty_10_77.jpg,dirty_positive\dirty_10_77_mask.jpg,10,10.jpg,327,1005,centered_positive,0.00000000,1.00000000,1.00000000,25.58709580,0.99749733,1.00000000,1.00000000,0.02229309,0.24023438,0.76980742,0.00254822,0.98428345,0.00840759,1.00000000,0.31766793,986.44455099,65536.00000000,1.00000000,0.00036621,16.05605316,0.99384766,0.99938965,65369.00000000,0.99745178,0.99745178,164.71900940,1.00000000,1.00000000,10227.88476562
303,system_3_numpy_frequency_balance,1.10270039,dirty_positive,dirty_positive/dirty_10_79.jpg,dirty_positive\dirty_10_79_mask.jpg,10,10.jpg,327,950,jittered_positive,0.00000000,1.00000000,1.00000000,24.16362469,0.93282449,1.00000000,0.00000000,0.03062439,0.23028564,0.75276669,0.00477600,0.98802185,0.01658630,1.00000000,0.34305316,985.89260250,65536.00000000,1.00000000,0.00056458,15.33174324,0.98774414,1.00000000,65223.00000000,0.99522400,0.99522400,161.90426636,1.00000000,1.00000000,9827.14453125
304,system_3_numpy_frequency_balance,1.09439852,dirty_positive,dirty_positive/dirty_10_56.jpg,dirty_positive\dirty_10_56_mask.jpg,10,10.jpg,348,868,jittered_positive,0.00000000,1.00000000,1.00000000,23.34571412,0.83983324,1.00000000,0.00000000,0.02973938,0.22106934,0.74409962,0.00559998,0.99076843,0.02508545,1.00000000,0.35309401,1101.89221174,65536.00000000,1.00000000,0.00000000,14.96921730,0.99731445,0.99328613,65169.00000000,0.99440002,0.99440002,158.47718811,1.00000000,1.00000000,9884.48632812
305,system_3_numpy_frequency_balance,1.07288627,dirty_positive,dirty_positive/dirty_10_80.jpg,dirty_positive\dirty_10_80_mask.jpg,10,10.jpg,311,1014,jittered_positive,0.00000000,1.00000000,1.00000000,25.21987257,0.89993268,1.00000000,0.95312500,0.02210999,0.23519897,0.76720977,0.00257874,0.98390198,0.00852966,1.00000000,0.30241755,933.03286830,65536.00000000,1.00000000,0.00056458,15.70679665,0.99409180,0.99908447,65361.00000000,0.99732971,0.99742126,166.07795715,1.00000000,1.00000000,9740.51953125
306,system_3_numpy_frequency_balance,1.06890162,dirty_positive,dirty_positive/dirty_10_54.jpg,dirty_positive\dirty_10_54_mask.jpg,10,10.jpg,270,840,jittered_positive,0.00000000,0.99975586,1.00000000,21.71336215,0.73557387,1.00000000,0.00000000,0.02227783,0.22114563,0.72932331,0.00611877,0.99187469,0.02398682,0.99992371,0.34162697,905.08343555,65531.00000000,0.99992371,0.00302124,13.77444172,0.99414062,0.98730469,65135.00000000,0.99388123,0.99388123,166.84806824,1.00000000,1.00000000,8111.86962891
307,system_3_numpy_frequency_balance,1.06642879,dirty_positive,dirty_positive/dirty_10_55.jpg,dirty_positive\dirty_10_55_mask.jpg,10,10.jpg,266,753,jittered_positive,0.00000000,1.00000000,1.00000000,21.79084783,0.77436520,1.00000000,0.00000000,0.02429199,0.21850586,0.73185555,0.00550842,0.98977661,0.02404785,1.00000000,0.34671792,1007.96855825,65536.00000000,1.00000000,0.00054932,13.91377831,0.99902344,0.99438477,65175.00000000,0.99449158,0.99449158,167.30085754,1.00000000,1.00000000,8477.88867188
308,system_3_numpy_frequency_balance,1.04389494,dirty_positive,dirty_positive/dirty_5_83.jpg,dirty_positive\dirty_5_83_mask.jpg,5,5.jpg,466,797,jittered_positive,0.00000000,1.00000000,1.00000000,21.72838012,0.94586834,1.00000000,1.00000000,0.00704956,0.20913696,0.73747913,0.00227356,0.98924255,0.00920105,1.00000000,0.29838967,742.31087965,65536.00000000,1.00000000,0.00115967,13.29603291,0.99960938,0.99810791,65387.00000000,0.99772644,0.99772644,170.90466309,1.00000000,1.00000000,7299.95947266
309,system_3_numpy_frequency_balance,1.04150884,dirty_positive,dirty_positive/dirty_7_33.jpg,dirty_positive\dirty_7_33_mask.jpg,7,7.jpg,676,228,centered_positive,0.00000000,1.00000000,1.00000000,22.50656048,0.99629214,1.00000000,0.50000000,0.05146790,0.17901611,0.72395468,0.02078247,0.99271393,0.05163574,1.00000000,0.30028129,495.84617339,65536.00000000,1.00000000,0.00010681,13.09185505,0.95341797,0.97924805,64174.00000000,0.97921753,0.97921753,153.74716187,1.00000000,1.00000000,7301.19531250
310,system_3_numpy_frequency_balance,1.03864428,dirty_positive,dirty_positive/dirty_10_37.jpg,dirty_positive\dirty_10_37_mask.jpg,10,10.jpg,149,598,centered_positive,0.00000000,0.99970703,1.00000000,20.08674416,0.79742614,1.00000000,0.00000000,0.03196716,0.20433044,0.71854623,0.00218201,0.98760223,0.00944519,0.99990845,0.33428118,770.90952023,65530.00000000,0.99990845,0.00054932,12.76212597,0.99741211,0.99969482,65393.00000000,0.99781799,0.99781799,177.22998047,1.00000000,1.00000000,6796.96484375
311,system_3_numpy_frequency_balance,1.03817254,dirty_positive,dirty_positive/dirty_5_81.jpg,dirty_positive\dirty_5_81_mask.jpg,5,5.jpg,470,788,centered_positive,0.00000000,1.00000000,1.00000000,21.79905329,0.99819716,1.00000000,1.00000000,0.00694275,0.21081543,0.73848049,0.00251770,0.98847961,0.00942993,1.00000000,0.29392973,740.59368515,65536.00000000,1.00000000,0.00115967,13.31478024,0.99873047,0.99731445,65371.00000000,0.99748230,0.99748230,171.15748596,1.00000000,1.00000000,7317.16357422
312,system_3_numpy_frequency_balance,1.03662606,dirty_positive,dirty_positive/dirty_10_40.jpg,dirty_positive\dirty_10_40_mask.jpg,10,10.jpg,145,611,jittered_positive,0.00000000,0.99814453,1.00000000,19.81915579,0.83374278,1.00000000,0.00000000,0.02761841,0.20416260,0.71500397,0.00404358,0.98744965,0.01217651,0.99942017,0.33899143,752.97216760,65498.00000000,0.99942017,0.00205994,12.69674492,0.99018555,0.99969482,65271.00000000,0.99595642,0.99595642,177.92599487,1.00000000,1.00000000,6756.44726562
313,system_3_numpy_frequency_balance,1.03468519,dirty_positive,dirty_positive/dirty_10_38.jpg,dirty_positive\dirty_10_38_mask.jpg,10,10.jpg,123,642,jittered_positive,0.00000000,0.99877930,1.00000000,19.63388474,0.71622051,1.00000000,0.53125000,0.02281189,0.20640564,0.71209677,0.00468445,0.98523712,0.01310730,0.99926758,0.34879243,704.47090029,65488.00000000,0.99926758,0.00234985,12.61970425,0.99663086,0.99676514,65229.00000000,0.99531555,0.99531555,181.01861572,1.00000000,1.00000000,6537.98486328
314,system_3_numpy_frequency_balance,1.03008900,dirty_positive,dirty_positive/dirty_7_34.jpg,dirty_positive\dirty_7_34_mask.jpg,7,7.jpg,616,208,jittered_positive,0.00000000,1.00000000,1.00000000,21.76251394,0.75550175,1.00000000,0.00000000,0.04327393,0.17056274,0.70856436,0.02264404,0.99160767,0.05502319,1.00000000,0.32659629,515.30054371,65536.00000000,1.00000000,0.00068665,13.03704834,0.94770508,0.98052979,64026.00000000,0.97695923,0.97735596,152.20724487,1.00000000,1.00000000,7405.21191406
315,system_3_numpy_frequency_balance,1.02285582,dirty_positive,dirty_positive/dirty_5_75.jpg,dirty_positive\dirty_5_75_mask.jpg,5,5.jpg,444,655,jittered_positive,0.00000000,1.00000000,1.00000000,19.34955542,0.66472630,1.00000000,0.00000000,0.03627014,0.20272827,0.70406405,0.00317383,0.98584747,0.01446533,1.00000000,0.34575918,753.70014810,65536.00000000,1.00000000,0.00115967,12.63438034,0.99531250,0.99920654,65328.00000000,0.99682617,0.99682617,177.21092224,1.00000000,1.00000000,6730.03125000
316,system_3_numpy_frequency_balance,1.02173003,dirty_positive,dirty_positive/dirty_10_32.jpg,dirty_positive\dirty_10_32_mask.jpg,10,10.jpg,210,503,jittered_positive,0.00000000,1.00000000,1.00000000,20.89009768,0.85760517,1.00000000,0.00000000,0.05221558,0.18968201,0.72479661,0.01028442,0.99469757,0.02478027,1.00000000,0.30037841,757.90657031,65536.00000000,1.00000000,0.00000000,12.49418163,0.98564453,0.99920654,64862.00000000,0.98971558,0.98971558,164.30665588,1.00000000,1.00000000,6634.31835938
317,system_3_numpy_frequency_balance,1.01924710,dirty_positive,dirty_positive/dirty_5_84.jpg,dirty_positive\dirty_5_84_mask.jpg,5,5.jpg,464,747,jittered_positive,0.00000000,1.00000000,1.00000000,20.95285994,0.96978471,1.00000000,0.00000000,0.00895691,0.21403503,0.72868443,0.00251770,0.98764038,0.00802612,1.00000000,0.31199515,738.61975420,65536.00000000,1.00000000,0.00115967,13.12862968,0.99877930,0.99761963,65371.00000000,0.99748230,0.99748230,173.89555359,1.00000000,1.00000000,7081.28857422
318,system_3_numpy_frequency_balance,1.01782001,dirty_positive,dirty_positive/dirty_5_80.jpg,dirty_positive\dirty_5_80_mask.jpg,5,5.jpg,434,661,jittered_positive,0.00000000,1.00000000,1.00000000,19.06807069,0.69712753,1.00000000,0.00000000,0.03443909,0.20301819,0.70063917,0.00338745,0.98580933,0.01419067,1.00000000,0.34929255,759.07991914,65536.00000000,1.00000000,0.00115967,12.55829716,0.99345703,0.99938965,65314.00000000,0.99661255,0.99661255,177.99797058,1.00000000,1.00000000,6642.10400391
319,system_3_numpy_frequency_balance,1.01658311,dirty_positive,dirty_positive/dirty_10_47.jpg,dirty_positive\dirty_10_47_mask.jpg,10,10.jpg,746,674,jittered_positive,0.00000000,1.00000000,1.00000000,23.63696601,0.70053112,1.00000000,0.00000000,0.04441833,0.20462036,0.72646173,0.01513672,0.99485016,0.02899170,1.00000000,0.27810243,757.66843863,65536.00000000,1.00000000,0.00000000,13.66547394,0.93520508,1.00000000,64540.00000000,0.98480225,0.98486328,138.28024292,1.00000000,1.00000000,8157.22265625
320,system_3_numpy_frequency_balance,1.00992128,dirty_positive,dirty_positive/dirty_10_59.jpg,dirty_positive\dirty_10_59_mask.jpg,10,10.jpg,597,816,jittered_positive,0.00000000,1.00000000,1.00000000,19.01283795,0.92546386,1.00000000,0.00000000,0.04928589,0.17773438,0.69021543,0.01838684,0.99843597,0.04150391,1.00000000,0.32312047,582.34437288,65536.00000000,1.00000000,0.00000000,11.74101448,0.99643555,0.96490479,64331.00000000,0.98161316,0.98161316,133.29161072,1.00000000,1.00000000,5979.70361328
321,system_3_numpy_frequency_balance,1.00844245,dirty_positive,dirty_positive/dirty_10_67.jpg,dirty_positive\dirty_10_67_mask.jpg,10,10.jpg,632,868,jittered_positive,0.00000000,1.00000000,1.00000000,19.13887746,0.85557256,1.00000000,0.00000000,0.05244446,0.17729187,0.69666107,0.01618958,0.99839783,0.03588867,1.00000000,0.31751058,547.55757260,65536.00000000,1.00000000,0.00000000,11.78643703,0.98901367,1.00000000,64475.00000000,0.98381042,0.98381042,133.26588440,1.00000000,1.00000000,5939.43798828
322,system_3_numpy_frequency_balance,0.99810004,dirty_positive,dirty_positive/dirty_5_79.jpg,dirty_positive\dirty_5_79_mask.jpg,5,5.jpg,437,634,jittered_positive,0.00000000,1.00000000,1.00000000,19.57230631,0.63644735,1.00000000,0.00000000,0.04150391,0.19653320,0.70766902,0.00343323,0.98580933,0.01586914,1.00000000,0.32605323,748.65732756,65536.00000000,1.00000000,0.00119019,12.42131901,0.99082031,0.99853516,65311.00000000,0.99656677,0.99656677,176.51628113,1.00000000,1.00000000,6528.29980469
