label,output_file,source_id,system_1_score,system_2_score,system_3_score,foreground_ratio,largest_component_ratio,border_foreground_ratio,center_foreground_ratio,edge_density,laplacian_variance,tenengrad,entropy,local_std_mean,flat_ratio,contrast,exposure_score,high_frequency_energy,quality_gate_pass,dirty_mark_found,dirty_mark_ratio,dirty_mark_center_score,dirty_mark_margin_score
dirty_positive,dirty_positive/dirty_7_2.jpg,7,0.86980559,0.58760073,0.66996428,0.97958374,0.97958374,0.94213867,1.00000000,0.09924316,318.80888574,4062.21606445,0.70417372,9.54259109,0.13430786,19.45303896,0.99580383,0.22239175,1.00000000,1.00000000,0.06140137,0.79246740,0.00000000
dirty_positive,dirty_positive/dirty_7_3.jpg,7,0.87447441,0.58972157,0.67090127,0.98149109,0.98094177,0.94770508,1.00000000,0.09968567,319.17792925,4047.18139648,0.70478900,9.53144836,0.13436890,19.48331148,0.99588013,0.22155122,1.00000000,1.00000000,0.06245422,0.79887528,0.00000000
dirty_positive,dirty_positive/dirty_7_4.jpg,7,0.94347992,0.63468993,0.73899099,0.99781799,0.99781799,0.99682617,1.00000000,0.10707092,325.68353107,4285.18457031,0.69692262,9.92344475,0.11007690,19.01975895,0.99698639,0.23841609,1.00000000,1.00000000,0.05290222,0.73831782,0.00000000
dirty_positive,dirty_positive/dirty_7_5.jpg,7,0.53609088,0.42041051,0.45498351,0.95928955,0.95928955,0.88837891,0.99847412,0.09861755,245.30261885,3956.67187500,0.71168319,9.14560127,0.22377014,21.09672034,0.99069214,0.18410037,1.00000000,1.00000000,0.06126404,0.71697669,0.00000000
dirty_positive,dirty_positive/dirty_7_6.jpg,7,0.46975269,0.38562081,0.41242907,0.95030212,0.94898987,0.87749023,0.99847412,0.09611511,235.78538150,3815.40307617,0.70723208,8.89853954,0.24417114,20.84330722,0.99088287,0.18059827,1.00000000,1.00000000,0.06581116,0.72541169,0.00000000
dirty_positive,dirty_positive/dirty_7_7.jpg,7,-0.78832498,-0.77540857,-0.76645326,0.91290283,0.90667725,0.82680664,0.99731445,0.08215332,202.83448166,3335.60449219,0.69241786,8.02465630,0.32229614,20.03240308,0.99134064,0.17253971,0.00000000,1.00000000,0.06665039,0.84341831,0.00000000
dirty_positive,dirty_positive/dirty_7_8.jpg,7,-0.89640150,-0.91253427,-0.88629636,0.90919495,0.90591431,0.84790039,0.98468018,0.07374573,183.23894438,2855.70068359,0.65960566,7.37246323,0.36125183,18.30666865,0.99370575,0.17761222,0.00000000,1.00000000,0.06092834,0.81254229,0.00000000
dirty_positive,dirty_positive/dirty_7_9.jpg,7,-1.25872361,-1.15921177,-1.16688785,0.85929871,0.85157776,0.79638672,0.90863037,0.05549622,124.32093768,1921.62744141,0.64398301,6.06188726,0.45059204,17.03745343,0.99515533,0.13849777,0.00000000,1.00000000,0.06553650,0.88677600,0.00000000
dirty_positive,dirty_positive/dirty_7_10.jpg,7,-1.18769475,-1.11273997,-1.09880111,0.88400269,0.87983704,0.85395508,0.94134521,0.05621338,133.79114534,2000.70678711,0.63482722,6.21413231,0.42767334,16.44844896,0.99637604,0.15693682,0.00000000,1.00000000,0.06542969,0.89294658,0.00000000
dirty_positive,dirty_positive/dirty_7_11.jpg,7,-0.71285983,-0.76954871,-0.73328931,0.92742920,0.92189026,0.86918945,1.00000000,0.08094788,209.92578276,3381.78027344,0.67945838,8.04800415,0.31376648,19.19457178,0.99275208,0.18951194,0.00000000,1.00000000,0.06591797,0.79891871,0.00000000
dirty_positive,dirty_positive/dirty_7_12.jpg,7,-1.25254129,-1.15485149,-1.16528474,0.86401367,0.85885620,0.80522461,0.91821289,0.05509949,124.86686701,1919.35888672,0.64171616,6.07160997,0.44729614,16.98880481,0.99519348,0.13541020,0.00000000,1.00000000,0.06565857,0.88042275,0.00000000
dirty_positive,dirty_positive/dirty_7_13.jpg,7,0.97455935,0.64216778,0.73059304,0.99610901,0.99610901,0.98696289,1.00000000,0.10159302,317.83128285,4134.61425781,0.70890601,9.69933033,0.10552979,19.91447291,0.99656677,0.21604340,1.00000000,1.00000000,0.05868530,0.80646448,0.00000000
dirty_positive,dirty_positive/dirty_7_14.jpg,7,0.94303854,0.63269344,0.69733609,0.98536682,0.98536682,0.96513672,1.00000000,0.10249329,325.40037065,4140.46093750,0.71585464,9.69469261,0.11837769,20.37732695,0.99504089,0.20629057,1.00000000,1.00000000,0.06622314,0.91478265,0.00000000
dirty_positive,dirty_positive/dirty_7_15.jpg,7,0.87451219,0.57114455,0.67451415,0.97692871,0.97692871,0.95693359,1.00000000,0.10351562,309.06295891,4017.39135742,0.69460702,9.53814793,0.13722229,18.48015572,0.99755859,0.23973748,1.00000000,1.00000000,0.05305481,0.63889127,0.00000000
dirty_positive,dirty_positive/dirty_7_16.jpg,7,0.94078105,0.62481508,0.69973657,0.98547363,0.98547363,0.96494141,1.00000000,0.10089111,321.90478059,4105.70312500,0.71288792,9.64160919,0.11753845,20.07521432,0.99530792,0.21250182,1.00000000,1.00000000,0.06503296,0.89012425,0.00000000
dirty_positive,dirty_positive/dirty_7_17.jpg,7,-0.93648228,-0.95629114,-0.83591031,0.92637634,0.92285156,0.84536133,1.00000000,0.07263184,163.89086160,2526.13378906,0.62377322,7.17970562,0.34153748,15.61188474,0.99748230,0.23204230,0.00000000,1.00000000,0.04571533,0.82526131,0.00000000
dirty_positive,dirty_positive/dirty_7_18.jpg,7,0.67255772,0.52858675,0.64051632,0.98420715,0.98347473,0.93662109,1.00000000,0.11395264,303.05081061,5027.75878906,0.69107866,10.22302818,0.19308472,19.79217125,0.99137878,0.27362388,1.00000000,1.00000000,0.04681396,0.95554965,0.00000000
dirty_positive,dirty_positive/dirty_7_19.jpg,7,-1.07643824,-1.03244709,-0.97314484,0.89891052,0.89657593,0.81718750,0.98406982,0.06750488,155.38424186,2371.50634766,0.63135374,6.81593561,0.38629150,16.32960218,0.99633789,0.19511917,0.00000000,1.00000000,0.05331421,0.81437064,0.00000000
dirty_positive,dirty_positive/dirty_7_20.jpg,7,-0.98744980,-0.96966316,-0.94338520,0.90399170,0.89814758,0.84443359,0.97399902,0.06745911,162.81697933,2538.24218750,0.64732595,6.98720503,0.38214111,17.61267018,0.99404907,0.17073956,0.00000000,1.00000000,0.05938721,0.82676154,0.00000000
dirty_positive,dirty_positive/dirty_7_21.jpg,7,0.75756192,0.72313301,0.65442732,1.00000000,1.00000000,1.00000000,1.00000000,0.12528992,424.94076942,5240.01220703,0.75559020,10.63923073,0.15055847,25.03270417,0.99046326,0.17088027,1.00000000,1.00000000,0.05519104,0.93560496,0.00000000
dirty_positive,dirty_positive/dirty_7_22.jpg,7,0.80911933,0.73444548,0.67012880,1.00000000,1.00000000,1.00000000,1.00000000,0.12745667,413.25433346,5198.00781250,0.76245642,10.72645950,0.14012146,25.50586971,0.98992920,0.16568513,1.00000000,1.00000000,0.05615234,0.95399179,0.00000000
dirty_positive,dirty_positive/dirty_7_23.jpg,7,0.70426224,0.72808139,0.66284410,1.00000000,1.00000000,1.00000000,1.00000000,0.12710571,435.65596004,5426.99365234,0.74917014,10.78693390,0.15580750,24.52114314,0.99092102,0.18382838,1.00000000,1.00000000,0.06002808,0.89358267,0.00000000
dirty_positive,dirty_positive/dirty_7_24.jpg,7,0.92268699,0.74065429,0.67865227,1.00000000,1.00000000,1.00000000,1.00000000,0.13613892,389.22261124,4954.77685547,0.77562785,10.80913925,0.10830688,25.77480943,0.98355865,0.14835824,1.00000000,1.00000000,0.05844116,0.84239511,0.00000000
dirty_positive,dirty_positive/dirty_7_25.jpg,7,0.89361329,0.78261883,0.75267152,1.00000000,1.00000000,1.00000000,1.00000000,0.14215088,473.64823478,5544.48779297,0.73705840,11.32065773,0.13017273,22.21042709,0.98844147,0.22968099,1.00000000,1.00000000,0.06433105,0.72012843,0.00000000
dirty_positive,dirty_positive/dirty_7_26.jpg,7,0.89516223,0.78151014,0.73704195,1.00000000,1.00000000,1.00000000,1.00000000,0.14561462,463.04891696,5496.10156250,0.74627892,11.36718369,0.12043762,22.86301758,0.98737335,0.21477064,1.00000000,1.00000000,0.04995728,0.68677877,0.00000000
dirty_positive,dirty_positive/dirty_7_27.jpg,7,0.91505514,0.80723992,0.78383724,1.00000000,1.00000000,1.00000000,1.00000000,0.14863586,505.50285779,5670.12500000,0.72764309,11.56148434,0.12474060,21.62762674,0.98741150,0.24786130,1.00000000,1.00000000,0.06178284,0.70904359,0.00000000
dirty_positive,dirty_positive/dirty_7_28.jpg,7,0.94968803,0.81351718,0.79769322,1.00000000,1.00000000,1.00000000,1.00000000,0.15284729,484.96732496,5623.77490234,0.73597463,11.69757652,0.09980774,21.79464534,0.98641968,0.24509835,1.00000000,1.00000000,0.03962708,0.68634183,0.00000000
dirty_positive,dirty_positive/dirty_7_29.jpg,7,0.77972543,0.56190810,0.63953315,0.99966431,0.99966431,1.00000000,1.00000000,0.11019897,371.96661985,4083.97973633,0.67469239,9.55918026,0.18264771,18.19997860,0.99320984,0.24886300,1.00000000,1.00000000,0.05766296,0.69762757,0.00000000
dirty_positive,dirty_positive/dirty_7_30.jpg,7,0.81740323,0.48371433,0.62401289,0.99916077,0.99916077,1.00000000,0.99670410,0.10037231,325.41531572,3387.66772461,0.64885930,8.81773758,0.17385864,16.08186489,0.99622345,0.26783696,1.00000000,1.00000000,0.03570557,0.64880454,0.00000000
dirty_positive,dirty_positive/dirty_7_31.jpg,7,0.90695543,0.54649655,0.70910457,0.99958801,0.99958801,0.99785156,1.00000000,0.10568237,334.29755918,3513.68896484,0.64984167,9.02242088,0.14950562,15.90829965,0.99683380,0.28722352,1.00000000,1.00000000,0.04617310,0.86942089,0.00000000
dirty_positive,dirty_positive/dirty_7_32.jpg,7,0.79682526,0.57035435,0.65772953,0.99931335,0.99931335,1.00000000,1.00000000,0.11039734,367.96856605,4051.93237305,0.67479451,9.51974583,0.17620850,18.04457073,0.99362946,0.25443891,1.00000000,1.00000000,0.05978394,0.73545824,0.00000000
dirty_positive,dirty_positive/dirty_7_33.jpg,7,1.11794267,1.00487661,1.04151345,1.00000000,1.00000000,1.00000000,1.00000000,0.17901611,495.84617339,7301.19531250,0.72395468,13.09185505,0.05163574,22.50656048,0.99271393,0.30028129,1.00000000,1.00000000,0.05146790,0.99629214,0.50000000
dirty_positive,dirty_positive/dirty_7_34.jpg,7,1.07646186,0.95636489,1.03009368,1.00000000,1.00000000,1.00000000,1.00000000,0.17056274,515.30054371,7405.21191406,0.70856436,13.03704834,0.05502319,21.76251394,0.99160767,0.32659629,1.00000000,1.00000000,0.04327393,0.75550175,0.00000000
dirty_positive,dirty_positive/dirty_7_35.jpg,7,1.06548740,0.94128971,0.99776969,1.00000000,1.00000000,1.00000000,1.00000000,0.16838074,486.81917241,7312.59033203,0.71977663,13.00640488,0.06828308,22.33409093,0.99229431,0.30470157,1.00000000,1.00000000,0.05354309,0.71510162,0.00000000
dirty_positive,dirty_positive/dirty_7_36.jpg,7,1.08592344,0.90094526,0.96835212,1.00000000,1.00000000,1.00000000,1.00000000,0.16302490,457.90528008,6381.75878906,0.70474823,12.08600235,0.05873108,20.87147199,0.99542236,0.29771382,1.00000000,1.00000000,0.05274963,0.69994428,0.00000000
dirty_positive,dirty_positive/dirty_7_37.jpg,7,0.80690031,0.70602239,0.67973022,1.00000000,1.00000000,1.00000000,1.00000000,0.12997437,460.17032644,5222.74121094,0.70473814,10.52763176,0.16645813,21.49050486,0.99374390,0.22532156,1.00000000,1.00000000,0.07379150,0.76597624,0.00000000
dirty_positive,dirty_positive/dirty_7_38.jpg,7,0.79813056,0.73988375,0.68331906,1.00000000,1.00000000,1.00000000,1.00000000,0.13514709,461.88542409,5355.00683594,0.73010381,10.80933762,0.16477966,22.67516273,0.99176025,0.20886520,1.00000000,1.00000000,0.09260559,0.93166683,0.00000000
dirty_positive,dirty_positive/dirty_7_39.jpg,7,0.66499270,0.59647164,0.66695102,1.00000000,1.00000000,1.00000000,1.00000000,0.12193298,441.98753001,5095.81835938,0.66503787,10.07364464,0.18458557,18.54653201,0.99549866,0.30087790,1.00000000,1.00000000,0.03260803,0.53943296,0.00000000
dirty_positive,dirty_positive/dirty_7_40.jpg,7,0.68216609,0.77348152,0.70016853,1.00000000,1.00000000,1.00000000,1.00000000,0.13987732,489.26624554,5703.12451172,0.73031410,11.06286049,0.14884949,23.46581969,0.99217987,0.20785660,1.00000000,1.00000000,0.07023621,0.76112657,0.00000000
dirty_positive,dirty_positive/dirty_7_41.jpg,7,1.01557435,0.69981722,0.86330871,0.99922180,0.99922180,0.99858398,1.00000000,0.13775635,388.26202303,4261.25390625,0.66800706,10.21912575,0.07344055,16.97740455,0.99107361,0.32189953,1.00000000,1.00000000,0.04611206,0.87504062,0.00000000
dirty_positive,dirty_positive/dirty_7_42.jpg,7,0.98093629,0.62996556,0.82591862,0.99948120,0.99948120,0.99985352,1.00000000,0.12792969,346.77148674,4056.09545898,0.65225307,9.83850765,0.09619141,16.03054009,0.99427795,0.32688823,1.00000000,1.00000000,0.04852295,0.66942065,0.00000000
dirty_positive,dirty_positive/dirty_7_43.jpg,7,0.97272710,0.59348559,0.73676641,0.99865723,0.99865723,0.99941406,1.00000000,0.11880493,338.57590079,3452.42358398,0.66014306,9.24180984,0.09590149,16.33976971,0.99378204,0.27606866,1.00000000,1.00000000,0.03904724,0.76182842,0.00000000
dirty_positive,dirty_positive/dirty_7_44.jpg,7,1.00835557,0.72416507,0.89281959,0.99885559,0.99885559,0.99975586,0.99841309,0.14736938,406.67342334,4616.73437500,0.65925852,10.60649109,0.06896973,16.61886579,0.99050140,0.35226992,1.00000000,1.00000000,0.05316162,0.72538084,0.00000000
dirty_positive,dirty_positive/dirty_7_45.jpg,7,0.91004691,0.70271619,0.81429697,1.00000000,1.00000000,1.00000000,1.00000000,0.12205505,434.18407599,4907.88183594,0.67456905,10.41900444,0.14576721,18.69249446,0.99450684,0.29617521,1.00000000,1.00000000,0.08540344,0.90089069,0.00000000
dirty_positive,dirty_positive/dirty_7_46.jpg,7,0.82238813,0.64584757,0.70583242,0.99920654,0.99920654,0.99956055,1.00000000,0.12181091,407.36179896,4553.77832031,0.68876998,10.15435982,0.16642761,19.21733822,0.99290466,0.25374216,1.00000000,1.00000000,0.06892395,0.75718154,0.00000000
dirty_positive,dirty_positive/dirty_7_47.jpg,7,0.83649922,0.62443400,0.77186851,1.00000000,1.00000000,1.00000000,1.00000000,0.11151123,406.19958428,4577.58544922,0.65929115,9.78673935,0.16407776,17.34117577,0.99603271,0.31803241,1.00000000,1.00000000,0.06930542,0.81432988,0.00000000
dirty_positive,dirty_positive/dirty_7_48.jpg,7,0.90413682,0.78892103,0.80634887,1.00000000,1.00000000,1.00000000,1.00000000,0.13874817,484.79372969,5528.74121094,0.70573020,11.15244102,0.13696289,20.85447282,0.99160767,0.26308504,1.00000000,1.00000000,0.09808350,0.99463569,0.00000000
dirty_positive,dirty_positive/dirty_7_49.jpg,7,0.83681150,0.54714593,0.74007957,1.00000000,1.00000000,1.00000000,1.00000000,0.09985352,350.27265506,3922.95336914,0.64260387,9.04946232,0.16584778,15.77313184,0.99782562,0.32230800,1.00000000,1.00000000,0.06797791,0.72985140,0.00000000
dirty_positive,dirty_positive/dirty_7_50.jpg,7,0.62189638,0.36779731,0.53686296,1.00000000,1.00000000,1.00000000,1.00000000,0.08786011,285.54705738,3252.44042969,0.63162371,8.04918098,0.23323059,14.98769183,0.99900818,0.29673144,1.00000000,1.00000000,0.04881287,0.62128272,0.00000000
dirty_positive,dirty_positive/dirty_7_51.jpg,7,0.92696056,0.66763093,0.82453985,1.00000000,1.00000000,1.00000000,1.00000000,0.11257935,419.01556701,4683.21923828,0.65849586,10.08307266,0.14273071,17.57097578,0.99488831,0.31676278,1.00000000,1.00000000,0.07643127,0.83378430,0.00000000
dirty_positive,dirty_positive/dirty_7_52.jpg,7,0.73074055,0.59023275,0.68601825,1.00000000,1.00000000,1.00000000,1.00000000,0.11260986,407.15843732,4541.36816406,0.66864554,9.63259315,0.19021606,17.86462189,0.99629974,0.29327387,1.00000000,1.00000000,0.06349182,0.77941809,0.00000000
dirty_positive,dirty_positive/dirty_7_53.jpg,7,0.84878430,0.69349726,0.82079036,0.99824524,0.99824524,0.99882812,0.99493408,0.16490173,424.42402107,5101.75390625,0.65504034,11.11476898,0.09536743,17.15315999,0.98779297,0.36606413,1.00000000,1.00000000,0.03102112,0.58197311,0.00000000
dirty_positive,dirty_positive/dirty_7_54.jpg,7,0.86546357,0.68481040,0.83721288,0.99877930,0.99877930,0.99990234,0.99542236,0.15603638,400.89305672,4749.01855469,0.65932123,10.73300934,0.09339905,17.01804396,0.98916626,0.35139364,1.00000000,1.00000000,0.04362488,0.62157037,0.00000000
dirty_positive,dirty_positive/dirty_7_55.jpg,7,0.88296337,0.72451943,0.83558438,0.99777222,0.99777222,1.00000000,0.99658203,0.17108154,445.75116796,5373.79785156,0.65511743,11.45688248,0.08786011,17.19111432,0.98649597,0.37921089,1.00000000,1.00000000,0.02345276,0.56979587,0.00000000
dirty_positive,dirty_positive/dirty_7_56.jpg,7,1.00924930,0.75030575,0.89274900,0.99772644,0.99772644,0.99882812,0.99963379,0.16589355,424.64677652,5217.68457031,0.65576891,11.37839699,0.05940247,16.95925604,0.98893738,0.38625410,1.00000000,1.00000000,0.02789307,0.43580135,0.00000000
dirty_positive,dirty_positive/dirty_7_57.jpg,7,0.96896728,0.52800979,0.65858203,1.00000000,1.00000000,1.00000000,1.00000000,0.09848022,241.95993871,3344.85473633,0.67684372,8.88484859,0.11627197,18.71165413,0.99553680,0.20686623,1.00000000,1.00000000,0.04150391,0.70573143,0.00000000
dirty_positive,dirty_positive/dirty_7_58.jpg,7,0.72689313,0.41401107,0.48194725,1.00000000,1.00000000,1.00000000,1.00000000,0.09689331,207.52611371,3206.47875977,0.68727446,8.64011383,0.19374084,20.56989963,0.99397278,0.16287029,1.00000000,1.00000000,0.04930115,0.76159243,0.00000000
dirty_positive,dirty_positive/dirty_7_59.jpg,7,1.04620125,0.55250942,0.73126210,1.00000000,1.00000000,1.00000000,1.00000000,0.10008240,255.38055795,3408.22851562,0.66228294,8.94149399,0.10118103,17.03872807,0.99813080,0.24913798,1.00000000,1.00000000,0.02970886,0.73432157,0.00000000
dirty_positive,dirty_positive/dirty_7_60.jpg,7,1.02020200,0.60844593,0.71564010,1.00000000,1.00000000,1.00000000,1.00000000,0.11761475,256.79728550,3878.57910156,0.69201716,9.71698189,0.10011292,20.03023826,0.99294281,0.20417185,1.00000000,1.00000000,0.04849243,0.80086521,0.12500000
dirty_positive,dirty_positive/dirty_7_61.jpg,7,1.00586606,0.44497166,0.74463477,1.00000000,1.00000000,1.00000000,1.00000000,0.07730103,175.24394209,2873.70434570,0.61503100,8.45221424,0.13697815,14.84150474,0.99912262,0.28488851,1.00000000,1.00000000,0.02006531,0.99811021,1.00000000
dirty_positive,dirty_positive/dirty_7_62.jpg,7,0.94112659,0.39939460,0.72341396,1.00000000,1.00000000,1.00000000,1.00000000,0.08197021,174.96960068,2969.49414062,0.60729690,8.46294975,0.15515137,14.49445138,0.99908447,0.31192857,1.00000000,1.00000000,0.02038574,0.71755001,0.53125000
dirty_positive,dirty_positive/dirty_7_63.jpg,7,0.95278144,0.38820658,0.71013866,1.00000000,1.00000000,1.00000000,1.00000000,0.07530212,160.98513210,2850.59082031,0.60479482,8.45004368,0.15441895,14.75088916,0.99919891,0.29287645,1.00000000,1.00000000,0.02040100,0.74442202,0.68750000
dirty_positive,dirty_positive/dirty_7_64.jpg,7,0.90571184,0.35184146,0.67299699,1.00000000,1.00000000,1.00000000,1.00000000,0.07118225,150.89696302,2768.49951172,0.60461187,8.36699867,0.16601562,14.89632187,0.99919891,0.28599414,1.00000000,1.00000000,0.02003479,0.64599439,0.53125000
dirty_positive,dirty_positive/dirty_7_65.jpg,7,0.77272221,0.29992759,0.52753825,1.00000000,1.00000000,1.00000000,1.00000000,0.06513977,148.99381410,2577.62695312,0.62669416,7.89823151,0.20150757,17.07992663,0.99675751,0.22004239,1.00000000,1.00000000,0.02674866,0.92512660,0.00000000
dirty_positive,dirty_positive/dirty_7_66.jpg,7,-0.29677819,-0.78351545,-0.45151100,1.00000000,1.00000000,1.00000000,1.00000000,0.05319214,158.19102677,2220.71069336,0.57543083,7.03522301,0.23519897,12.29167287,0.99954224,0.32193342,0.00000000,1.00000000,0.03027344,0.78941058,0.00000000
dirty_positive,dirty_positive/dirty_7_67.jpg,7,0.86826875,0.29312649,0.53237637,1.00000000,1.00000000,1.00000000,1.00000000,0.05656433,122.09227422,2207.80712891,0.62120549,7.58595943,0.19654846,16.52999614,0.99797821,0.20315947,1.00000000,1.00000000,0.02442932,0.73837985,0.60937500
dirty_positive,dirty_positive/dirty_7_68.jpg,7,0.78047846,0.27563470,0.54118454,1.00000000,1.00000000,1.00000000,1.00000000,0.05668640,133.23395345,2239.85717773,0.60873659,7.42202473,0.21325684,15.34121267,0.99809265,0.24185620,1.00000000,1.00000000,0.02444458,0.90957985,0.87500000
dirty_positive,dirty_positive/dirty_7_69.jpg,7,0.86635170,0.53783805,0.64263442,1.00000000,1.00000000,1.00000000,1.00000000,0.11160278,224.71809359,3977.04296875,0.70553462,9.84325409,0.14274597,21.85781595,0.99118805,0.18992105,1.00000000,1.00000000,0.05152893,0.82524636,0.00000000
dirty_positive,dirty_positive/dirty_7_70.jpg,7,0.71228976,0.41234057,0.48777518,1.00000000,1.00000000,1.00000000,1.00000000,0.09291077,201.80401712,3491.22656250,0.69460177,8.91196251,0.20465088,22.13415116,0.99198914,0.15744184,1.00000000,1.00000000,0.04664612,0.84659414,0.00000000
dirty_positive,dirty_positive/dirty_7_71.jpg,7,0.59603902,0.31076906,0.38369352,1.00000000,1.00000000,1.00000000,1.00000000,0.08000183,182.50278917,2916.30712891,0.66529171,8.07460594,0.23950195,20.94124023,0.99443054,0.14231680,1.00000000,1.00000000,0.04078674,0.82901726,0.00000000
dirty_positive,dirty_positive/dirty_7_72.jpg,7,0.87295598,0.53360949,0.62571848,1.00000000,1.00000000,1.00000000,1.00000000,0.11172485,231.75711786,3623.01464844,0.69451253,9.38109875,0.14277649,20.47787616,0.99359131,0.18945286,1.00000000,1.00000000,0.04711914,0.85398890,0.29687500
dirty_positive,dirty_positive/dirty_7_73.jpg,7,0.62340018,0.68709168,0.62926831,0.99951172,0.99951172,0.99985352,1.00000000,0.17906189,449.10952804,5533.46093750,0.70185828,11.35604572,0.15235901,20.78305393,0.97943878,0.24990673,1.00000000,1.00000000,0.02638245,0.88491442,0.48437500
dirty_positive,dirty_positive/dirty_7_74.jpg,7,0.56990447,0.66377502,0.57438152,0.99920654,0.99920654,0.99770508,1.00000000,0.18223572,465.58119147,5555.55224609,0.70639745,11.26590824,0.16503906,21.25105248,0.97913361,0.24001528,1.00000000,1.00000000,0.02622986,0.72513979,0.48437500
dirty_positive,dirty_positive/dirty_7_75.jpg,7,0.59223092,0.67367173,0.59922852,0.99957275,0.99957275,0.99965820,1.00000000,0.18176270,461.19709849,5527.32177734,0.70290041,11.27630138,0.15879822,20.94565047,0.97913361,0.24686998,1.00000000,1.00000000,0.02656555,0.79726494,0.48437500
dirty_positive,dirty_positive/dirty_7_76.jpg,7,0.68022457,0.65562424,0.64994456,0.99954224,0.99954224,1.00000000,0.99871826,0.17150879,415.74165415,5187.48388672,0.68633374,11.07437134,0.13885498,19.79835434,0.98035431,0.26069209,1.00000000,1.00000000,0.03108215,0.79405895,0.00000000
dirty_positive,dirty_positive/dirty_7_77.jpg,7,0.98140588,0.89883801,0.89213324,0.99879456,0.99879456,0.99741211,0.99926758,0.20114136,498.56997497,6383.60986328,0.71907775,12.72566128,0.04739380,21.14712689,0.97673035,0.28641286,1.00000000,1.00000000,0.02928162,0.78727002,0.00000000
dirty_positive,dirty_positive/dirty_7_78.jpg,7,1.07896102,0.86530567,0.93398987,0.99926758,0.99926758,1.00000000,0.99768066,0.18774414,437.19990205,5816.37792969,0.70271873,12.17059326,0.03173828,19.85894233,0.98329163,0.30416873,1.00000000,1.00000000,0.02084351,0.65289823,0.00000000
dirty_positive,dirty_positive/dirty_7_79.jpg,7,1.10261644,0.92102943,0.98221017,0.99940491,0.99940491,0.99995117,0.99975586,0.18728638,467.22795999,6060.98535156,0.71588047,12.30612183,0.03245544,20.30128387,0.98596191,0.31407538,1.00000000,1.00000000,0.03178406,0.86014785,0.00000000
dirty_positive,dirty_positive/dirty_7_80.jpg,7,1.09330138,0.78679850,0.94123116,0.99969482,0.99969482,0.99975586,0.99932861,0.16500854,378.44258751,5174.17968750,0.68535733,11.39239120,0.04165649,18.33522126,0.99042511,0.32559219,1.00000000,1.00000000,0.01998901,0.63694474,0.00000000
dirty_positive,dirty_positive/dirty_7_81.jpg,7,1.10905444,0.81535283,0.90450252,1.00000000,1.00000000,1.00000000,1.00000000,0.15342712,363.59526091,5602.49511719,0.71076687,11.74485397,0.05287170,21.33602673,0.98817444,0.25733757,1.00000000,1.00000000,0.05427551,0.85871096,0.00000000
dirty_positive,dirty_positive/dirty_7_82.jpg,7,1.10223567,0.83047455,0.91351401,1.00000000,1.00000000,1.00000000,1.00000000,0.15470886,376.52060108,5765.29980469,0.71076004,11.90002632,0.05447388,21.49505016,0.98806000,0.25945333,1.00000000,1.00000000,0.06095886,0.87590624,0.00000000
dirty_positive,dirty_positive/dirty_7_83.jpg,7,1.06468601,0.69591107,0.81490744,1.00000000,1.00000000,1.00000000,1.00000000,0.13313293,292.87527451,4592.95751953,0.69755308,10.58908176,0.07931519,20.29434088,0.99168396,0.23756917,1.00000000,1.00000000,0.05213928,0.89821797,0.00000000
dirty_positive,dirty_positive/dirty_7_84.jpg,7,1.09135781,0.77029348,0.88376431,1.00000000,1.00000000,1.00000000,1.00000000,0.14646912,338.55689008,5262.69921875,0.70826840,11.34310055,0.06419373,20.89416106,0.98989105,0.26217967,1.00000000,1.00000000,0.04911804,0.80695941,0.00000000
dirty_positive,dirty_positive/dirty_7_85.jpg,7,0.81027284,0.78112199,0.81929375,0.99021912,0.99021912,0.99995117,0.99865723,0.16300964,452.36519495,6198.99853516,0.70535334,11.98744583,0.11590576,20.72380828,0.98886108,0.29812640,1.00000000,1.00000000,0.05398560,0.85267293,0.00000000
dirty_positive,dirty_positive/dirty_7_86.jpg,7,0.94845207,0.82273264,0.90639543,0.99006653,0.99006653,0.98740234,1.00000000,0.15852356,427.40859974,6225.04296875,0.69902484,12.10500050,0.08692932,20.75293543,0.98836517,0.30345199,1.00000000,1.00000000,0.07464600,0.91070679,0.00000000
dirty_positive,dirty_positive/dirty_7_87.jpg,7,0.57217864,0.63532533,0.62834828,0.98818970,0.98818970,0.99902344,0.97027588,0.15603638,430.15959023,5719.39257812,0.70728238,11.28658104,0.17434692,20.65081333,0.98828888,0.27290514,1.00000000,1.00000000,0.03845215,0.71472568,0.00000000
dirty_positive,dirty_positive/dirty_7_88.jpg,7,1.01375882,0.87902042,0.93073254,0.98956299,0.98956299,0.97778320,1.00000000,0.17073059,446.73151686,6384.75488281,0.71239972,12.51089001,0.05886841,21.42135299,0.98775482,0.28828767,1.00000000,1.00000000,0.06274414,0.76965582,0.00000000
dirty_positive,dirty_positive/dirty_7_89.jpg,7,1.05561172,0.74391974,0.93630479,0.99461365,0.99461365,1.00000000,1.00000000,0.14044189,334.69653007,5396.06347656,0.69031684,11.53149319,0.06834412,19.38449798,0.99137878,0.32169190,1.00000000,1.00000000,0.06166077,0.84998820,0.00000000
dirty_positive,dirty_positive/dirty_7_90.jpg,7,1.04586603,0.74155485,0.92353688,0.99513245,0.99513245,0.99951172,1.00000000,0.14323425,326.95832484,5400.57128906,0.69217920,11.57323837,0.07003784,19.72011506,0.99076843,0.31182811,1.00000000,1.00000000,0.06225586,0.84607080,0.00000000
