rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
254,system_2_edge_texture_sharpness,0.25870340,clean_negative,clean_negative/clean_4_190.jpg,,4,4.jpg,384,1001,sliding_window_clean,0.00000000,0.99409180,1.00000000,17.08411901,0.00000000,0.00000000,0.00000000,0.00000000,0.05569458,0.67800919,0.13198853,0.99904633,0.21025085,0.99815369,0.17295694,125.93477667,65415.00000000,0.99815369,0.06468201,7.31816483,0.78789062,0.94995117,56858.00000000,0.86758423,0.86801147,138.87553406,1.00000000,1.00000000,2159.34619141
255,system_2_edge_texture_sharpness,0.21566373,clean_negative,clean_negative/clean_4_41.jpg,,4,4.jpg,144,144,sliding_window_clean,0.00000000,0.99975586,1.00000000,17.28246548,0.00000000,0.00000000,0.00000000,0.00000000,0.05619812,0.68506416,0.11708069,0.98767853,0.18669128,0.99984741,0.15866867,80.59963252,65526.00000000,0.99984741,0.06022644,7.48770332,0.77089844,0.95690918,57741.00000000,0.88105774,0.88291931,192.54292297,1.00000000,1.00000000,1862.78894043
256,system_2_edge_texture_sharpness,0.16860788,clean_negative,clean_negative/clean_4_189.jpg,,4,4.jpg,419,808,sliding_window_clean,0.00000000,1.00000000,1.00000000,14.74916028,0.00000000,0.00000000,0.00000000,0.00000000,0.06190491,0.64856005,0.18586731,0.99961853,0.25549316,1.00000000,0.20318548,129.82775855,65536.00000000,1.00000000,0.15556335,7.01956463,0.81889648,0.94470215,53103.00000000,0.81028748,0.81413269,154.55143738,1.00000000,1.00000000,1986.90124512
257,system_2_edge_texture_sharpness,0.16595902,clean_negative,clean_negative/clean_4_70.jpg,,4,4.jpg,192,240,sliding_window_clean,0.00000000,0.95581055,1.00000000,18.05323802,0.00000000,0.00000000,0.00000000,0.00000000,0.05934143,0.68310579,0.17167664,0.98706818,0.23059082,0.98951721,0.15385816,86.97730415,64795.00000000,0.98869324,0.07975769,7.56422424,0.69589844,0.95056152,53878.00000000,0.82211304,0.82832336,186.97656250,1.00000000,1.00000000,2039.16833496
258,system_2_edge_texture_sharpness,0.16123136,clean_negative,clean_negative/clean_4_84.jpg,,4,4.jpg,202,278,sliding_window_clean,0.00000000,0.94448242,1.00000000,17.90888361,0.00000000,0.00000000,0.00000000,0.00000000,0.06391907,0.67491500,0.19448853,0.98718262,0.23707581,0.96769714,0.15708113,93.00251768,62465.00000000,0.95314026,0.06837463,7.67555904,0.68784180,0.94946289,51815.00000000,0.79063416,0.80551147,186.52484131,1.00000000,1.00000000,2111.75878906
259,system_2_edge_texture_sharpness,0.13296670,clean_negative,clean_negative/clean_4_55.jpg,,4,4.jpg,144,192,sliding_window_clean,0.00000000,0.99985352,1.00000000,17.94664424,0.00000000,0.00000000,0.00000000,0.00000000,0.05975342,0.68721072,0.17672729,0.98519897,0.23733521,0.99989319,0.15212317,82.68749661,65529.00000000,0.99989319,0.13244629,7.49837065,0.66630859,0.97039795,53603.00000000,0.81791687,0.82327271,189.66477966,1.00000000,1.00000000,1970.34106445
260,system_2_edge_texture_sharpness,0.89887633,clean_negative,clean_negative/clean_10_55.jpg,,10,10.jpg,120,892,sliding_window_clean,0.00000000,0.99936523,0.99896240,21.24237724,0.00000000,0.00000000,0.00000000,0.00000000,0.22163391,0.72795804,0.02703857,0.97962952,0.03245544,0.99923706,0.28605491,613.75011452,65486.00000000,0.99923706,0.01239014,13.08775997,0.95898438,0.97381592,63764.00000000,0.97296143,0.97296143,185.22137451,1.00000000,1.00000000,6547.37988281
261,system_2_edge_texture_sharpness,0.88254198,clean_negative,clean_negative/clean_3_63.jpg,,3,3.jpg,528,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.46019418,0.00000000,0.00000000,0.00000000,0.00000000,0.15559387,0.74313148,0.02259827,0.99206543,0.07678223,1.00000000,0.19318421,592.68280291,65536.00000000,1.00000000,0.00086975,11.60171413,0.96499023,0.98858643,64021.00000000,0.97688293,0.97740173,150.04100037,1.00000000,1.00000000,6117.23925781
262,system_2_edge_texture_sharpness,0.84306691,clean_negative,clean_negative/clean_6_155.jpg,,6,6.jpg,144,925,sliding_window_clean,0.00000000,0.99980469,1.00000000,21.52583105,0.00000000,0.00000000,0.00000000,0.00000000,0.19438171,0.73440870,0.01997375,0.97768402,0.02952576,0.99993896,0.24596499,534.73313904,65532.00000000,0.99993896,0.01486206,12.00721931,0.92563477,0.99822998,64227.00000000,0.98002625,0.98002625,182.43334961,1.00000000,1.00000000,5698.15478516
263,system_2_edge_texture_sharpness,0.76756205,clean_negative,clean_negative/clean_1_55.jpg,,1,1.jpg,246,481,sliding_window_clean,0.00000000,1.00000000,1.00000000,17.35667893,0.00000000,0.00000000,0.00000000,0.00000000,0.11930847,0.64559448,0.04548645,0.99526978,0.10928345,1.00000000,0.37022802,551.92746208,65536.00000000,1.00000000,0.00115967,10.43154716,0.95170898,0.93804932,62555.00000000,0.95451355,0.95451355,152.40133667,1.00000000,1.00000000,5751.21191406
264,system_2_edge_texture_sharpness,0.71504298,clean_negative,clean_negative/clean_14_86.jpg,,14,14.jpg,240,624,sliding_window_clean,0.00000000,1.00000000,0.99896240,16.01780281,0.00000000,0.00000000,0.00000000,0.00000000,0.15133667,0.66249545,0.01045227,0.98920441,0.01963806,0.99971008,0.31160808,411.51529447,65517.00000000,0.99971008,0.00343323,9.96972847,0.99233398,0.98181152,64851.00000000,0.98954773,0.98954773,181.91247559,1.00000000,1.00000000,4109.81640625
265,system_2_edge_texture_sharpness,0.70824928,clean_negative,clean_negative/clean_9_138.jpg,,9,9.jpg,573,901,sliding_window_clean,0.00000000,0.93696289,1.00000000,22.58136682,0.00000000,0.00000000,0.00000000,0.00000000,0.17820740,0.72941645,0.19036865,0.99629974,0.19979858,0.98503113,0.27722976,728.33781363,64555.00000000,0.98503113,0.17770386,12.01779842,0.62709961,0.97290039,52905.00000000,0.80726624,0.80963135,139.16580200,1.00000000,1.00000000,7336.45556641
266,system_2_edge_texture_sharpness,0.68499760,clean_negative,clean_negative/clean_8_53.jpg,,8,8.jpg,0,824,sliding_window_clean,0.00000000,0.99926758,1.00000000,22.69637227,0.00000000,0.00000000,0.00000000,0.00000000,0.15429688,0.75145332,0.01220703,0.99019623,0.04421997,0.99966431,0.20460196,272.30617997,65514.00000000,0.99966431,0.00068665,11.15382671,0.99082031,0.99591064,64736.00000000,0.98779297,0.98779297,176.88272095,1.00000000,1.00000000,4671.10351562
267,system_2_edge_texture_sharpness,0.57220949,clean_negative,clean_negative/clean_15_7.jpg,,15,15.jpg,483,168,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.82200505,0.00000000,0.00000000,0.00000000,0.00000000,0.12631226,0.72228003,0.05963135,0.99347687,0.09764099,1.00000000,0.20591637,250.64675149,65536.00000000,1.00000000,0.01962280,10.20356178,0.88032227,0.99475098,61601.00000000,0.93995667,0.94036865,163.23171997,1.00000000,1.00000000,4227.45019531
268,system_2_edge_texture_sharpness,0.42161748,clean_negative,clean_negative/clean_11_33.jpg,,11,11.jpg,748,640,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.91684582,0.00000000,0.00000000,0.00000000,0.00000000,0.08625793,0.73738766,0.08374023,0.99835968,0.15855408,1.00000000,0.14442843,160.18108241,65536.00000000,1.00000000,0.00332642,8.80217266,0.85429687,0.91979980,60043.00000000,0.91618347,0.91625977,142.60502625,1.00000000,1.00000000,2887.68017578
269,system_2_edge_texture_sharpness,0.27573850,clean_negative,clean_negative/clean_7_46.jpg,,7,7.jpg,144,1175,sliding_window_clean,0.00000000,0.99047852,1.00000000,22.01355476,0.00000000,0.00000000,0.00000000,0.00000000,0.10014343,0.72738949,0.18666077,0.98355865,0.22520447,0.99638367,0.16751483,181.39532469,65299.00000000,0.99638367,0.15800476,9.31752396,0.60239258,0.99133301,53303.00000000,0.81333923,0.81333923,171.46557617,1.00000000,1.00000000,3529.25537109
270,system_2_edge_texture_sharpness,0.89825883,clean_negative,clean_negative/clean_10_47.jpg,,10,10.jpg,120,796,sliding_window_clean,0.00000000,0.99916992,0.99969482,20.45399561,0.00000000,0.00000000,0.00000000,0.00000000,0.22097778,0.72297549,0.02169800,0.98184204,0.02603149,0.99917603,0.30053464,618.06747765,65482.00000000,0.99917603,0.01211548,12.65379524,0.95410156,0.97259521,64114.00000000,0.97830200,0.97830200,185.74218750,1.00000000,1.00000000,6226.01855469
271,system_2_edge_texture_sharpness,0.87660678,clean_negative,clean_negative/clean_3_14.jpg,,3,3.jpg,799,462,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.76057769,0.00000000,0.00000000,0.00000000,0.00000000,0.18891907,0.74930231,0.04846191,0.98664856,0.08039856,1.00000000,0.24176905,569.40651553,65536.00000000,1.00000000,0.02975464,13.26652431,0.89755859,0.99829102,62165.00000000,0.94856262,0.95153809,159.09892273,1.00000000,1.00000000,7604.95214844
272,system_2_edge_texture_sharpness,0.82812060,clean_negative,clean_negative/clean_6_74.jpg,,6,6.jpg,768,336,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.11646039,0.00000000,0.00000000,0.00000000,0.00000000,0.15794373,0.74678437,0.06002808,0.99622345,0.09237671,1.00000000,0.20183912,545.37838387,65536.00000000,1.00000000,0.01091003,11.70562172,0.84521484,0.99267578,61368.00000000,0.93640137,0.93997192,146.40846252,1.00000000,1.00000000,5679.56152344
273,system_2_edge_texture_sharpness,0.76336212,clean_negative,clean_negative/clean_1_91.jpg,,1,1.jpg,488,826,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.40656843,0.00000000,0.00000000,0.00000000,0.00000000,0.13217163,0.68500876,0.02650452,0.99774933,0.07313538,1.00000000,0.21325238,480.86502653,65536.00000000,1.00000000,0.00001526,10.46587372,0.97241211,0.96246338,63799.00000000,0.97349548,0.97349548,132.71849060,1.00000000,1.00000000,4969.37988281
274,system_2_edge_texture_sharpness,0.71246669,clean_negative,clean_negative/clean_14_88.jpg,,14,14.jpg,336,637,sliding_window_clean,0.00000000,0.99995117,1.00000000,17.77534474,0.00000000,0.00000000,0.00000000,0.00000000,0.13511658,0.69686325,0.00950623,0.99843597,0.02490234,0.99998474,0.22285134,391.15472127,65535.00000000,0.99998474,0.00411987,9.44580269,0.98452148,0.98565674,64913.00000000,0.99049377,0.99049377,170.65510559,1.00000000,1.00000000,3766.53881836
275,system_2_edge_texture_sharpness,0.70783128,clean_negative,clean_negative/clean_9_140.jpg,,9,9.jpg,0,947,sliding_window_clean,0.00000000,1.00000000,1.00000000,27.11941907,0.00000000,0.00000000,0.00000000,0.00000000,0.19551086,0.77369674,0.13682556,0.96498108,0.13824463,1.00000000,0.15813120,575.83971074,65536.00000000,1.00000000,0.13371277,11.95101738,0.70175781,0.99621582,56564.00000000,0.86309814,0.86317444,182.06114197,1.00000000,1.00000000,6012.24902344
276,system_2_edge_texture_sharpness,0.64864882,clean_negative,clean_negative/clean_8_11.jpg,,8,8.jpg,262,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,17.12118794,0.00000000,0.00000000,0.00000000,0.00000000,0.12191772,0.65441505,0.06973267,0.99687195,0.13139343,1.00000000,0.32963586,424.92099676,65536.00000000,1.00000000,0.01501465,9.96308231,0.88540039,0.99023438,60943.00000000,0.92991638,0.93026733,149.26388550,1.00000000,1.00000000,4806.41601562
277,system_2_edge_texture_sharpness,0.57092352,clean_negative,clean_negative/clean_15_8.jpg,,15,15.jpg,483,178,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.79232724,0.00000000,0.00000000,0.00000000,0.00000000,0.12823486,0.72128900,0.06790161,0.99332428,0.10314941,1.00000000,0.20724471,256.49653441,65536.00000000,1.00000000,0.01921082,10.23058796,0.85922852,0.99468994,61049.00000000,0.93153381,0.93209839,161.94361877,1.00000000,1.00000000,4281.95117188
278,system_2_edge_texture_sharpness,0.41934428,clean_negative,clean_negative/clean_11_24.jpg,,11,11.jpg,544,48,sliding_window_clean,0.00000000,0.87446289,1.00000000,19.25332008,0.00000000,0.00000000,0.00000000,0.00000000,0.12704468,0.70614672,0.16551208,0.99034882,0.20407104,0.92387390,0.21694893,254.73742046,60507.00000000,0.92326355,0.06692505,9.46445179,0.74877930,0.97760010,54380.00000000,0.82977295,0.83448792,173.57775879,1.00000000,1.00000000,3861.03076172
279,system_2_edge_texture_sharpness,0.24584769,clean_negative,clean_negative/clean_7_2.jpg,,7,7.jpg,500,767,sliding_window_clean,0.00000000,1.00000000,1.00000000,18.53539000,0.00000000,0.00000000,0.00000000,0.00000000,0.05749512,0.67153192,0.12443542,0.99546051,0.22909546,1.00000000,0.17583428,97.00611621,65536.00000000,1.00000000,0.03004456,7.81899357,0.79633789,0.94506836,55785.00000000,0.85121155,0.87556458,152.83822632,1.00000000,1.00000000,2303.13354492
280,system_2_edge_texture_sharpness,0.89048905,clean_negative,clean_negative/clean_10_118.jpg,,10,10.jpg,240,1220,sliding_window_clean,0.00000000,0.99995117,1.00000000,24.27241334,0.00000000,0.00000000,0.00000000,0.00000000,0.21617126,0.75965603,0.04551697,0.98222351,0.05230713,0.99998474,0.26101279,677.69608312,65535.00000000,0.99998474,0.03012085,14.14804173,0.92939453,0.99438477,62534.00000000,0.95419312,0.95448303,174.72146606,1.00000000,1.00000000,7806.16406250
281,system_2_edge_texture_sharpness,0.87229972,clean_negative,clean_negative/clean_3_79.jpg,,3,3.jpg,336,984,sliding_window_clean,0.00000000,0.99990234,1.00000000,24.01396986,0.00000000,0.00000000,0.00000000,0.00000000,0.18278503,0.75796819,0.06484985,0.98832703,0.07588196,0.99993896,0.22434174,614.24588464,65532.00000000,0.99993896,0.05844116,12.35945034,0.84843750,0.99792480,61286.00000000,0.93515015,0.93515015,171.85552979,1.00000000,1.00000000,6584.01367188
282,system_2_edge_texture_sharpness,0.81458284,clean_negative,clean_negative/clean_6_73.jpg,,6,6.jpg,726,336,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.61154009,0.00000000,0.00000000,0.00000000,0.00000000,0.15307617,0.73109730,0.05050659,0.99816895,0.08210754,1.00000000,0.22107318,517.11912290,65536.00000000,1.00000000,0.00013733,11.49589348,0.86225586,0.99194336,62221.00000000,0.94941711,0.94949341,143.78804016,1.00000000,1.00000000,5414.97119141
283,system_2_edge_texture_sharpness,0.76111127,clean_negative,clean_negative/clean_1_72.jpg,,1,1.jpg,680,761,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.93784914,0.00000000,0.00000000,0.00000000,0.00000000,0.15835571,0.76977030,0.00506592,0.99565125,0.02128601,1.00000000,0.16824907,317.38515624,65536.00000000,1.00000000,0.00115967,11.62841129,0.99497070,0.99969482,65204.00000000,0.99493408,0.99493408,151.19499207,1.00000000,1.00000000,5171.19970703
284,system_2_edge_texture_sharpness,0.71202377,clean_negative,clean_negative/clean_14_93.jpg,,14,14.jpg,192,657,sliding_window_clean,0.00000000,0.99951172,0.99877930,17.51244240,0.00000000,0.00000000,0.00000000,0.00000000,0.16412354,0.68072573,0.01083374,0.98157501,0.02096558,0.99954224,0.27498704,404.01603682,65506.00000000,0.99954224,0.00343323,10.21393394,0.98715820,0.97888184,64826.00000000,0.98916626,0.98916626,185.45829773,1.00000000,1.00000000,4279.51171875
285,system_2_edge_texture_sharpness,0.67686942,clean_negative,clean_negative/clean_9_85.jpg,,9,9.jpg,288,192,sliding_window_clean,0.00000000,0.87475586,0.99969482,23.44130500,0.00000000,0.00000000,0.00000000,0.00000000,0.17648315,0.74959389,0.10285950,0.96952057,0.11676025,0.94303894,0.18046182,484.18393567,61803.00000000,0.94303894,0.06259155,11.04869270,0.76738281,0.99584961,58780.00000000,0.89691162,0.89714050,182.85694885,1.00000000,1.00000000,5275.11621094
286,system_2_edge_texture_sharpness,0.64159134,clean_negative,clean_negative/clean_8_5.jpg,,8,8.jpg,358,468,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.19986653,0.00000000,0.00000000,0.00000000,0.00000000,0.14225769,0.71859256,0.06959534,0.99515533,0.10478210,1.00000000,0.20084353,332.53426956,65536.00000000,1.00000000,0.02264404,10.83154488,0.94667969,0.92620850,60955.00000000,0.93009949,0.93040466,154.49429321,1.00000000,1.00000000,4736.05517578
287,system_2_edge_texture_sharpness,0.54805378,clean_negative,clean_negative/clean_15_5.jpg,,15,15.jpg,483,120,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.39622054,0.00000000,0.00000000,0.00000000,0.00000000,0.11979675,0.71584916,0.04806519,0.99282837,0.09254456,1.00000000,0.20418525,225.95546351,65536.00000000,1.00000000,0.01962280,9.93893051,0.88481445,0.99176025,62376.00000000,0.95178223,0.95193481,169.00114441,1.00000000,1.00000000,3927.40380859
288,system_2_edge_texture_sharpness,0.41100595,clean_negative,clean_negative/clean_11_34.jpg,,11,11.jpg,751,640,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.78741485,0.00000000,0.00000000,0.00000000,0.00000000,0.08372498,0.73590859,0.08676147,0.99839783,0.16264343,1.00000000,0.14691609,156.02548177,65536.00000000,1.00000000,0.00440979,8.72940350,0.84687500,0.91912842,59845.00000000,0.91316223,0.91323853,142.25720215,1.00000000,1.00000000,2842.35839844
289,system_2_edge_texture_sharpness,0.88851015,clean_negative,clean_negative/clean_10_59.jpg,,10,10.jpg,120,940,sliding_window_clean,0.00000000,0.99843750,0.99902344,22.07330200,0.00000000,0.00000000,0.00000000,0.00000000,0.21841431,0.73508724,0.02998352,0.97665405,0.03848267,0.99864197,0.27345541,621.76796192,65447.00000000,0.99864197,0.01239014,13.42047405,0.95673828,0.98992920,63571.00000000,0.97001648,0.97001648,184.24279785,1.00000000,1.00000000,6838.21777344
290,system_2_edge_texture_sharpness,0.86843251,clean_negative,clean_negative/clean_3_64.jpg,,3,3.jpg,576,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.87499819,0.00000000,0.00000000,0.00000000,0.00000000,0.15374756,0.73778939,0.02159119,0.99431610,0.07461548,1.00000000,0.20363666,558.22319579,65536.00000000,1.00000000,0.00086975,11.56250763,0.96621094,0.96832275,64087.00000000,0.97789001,0.97840881,148.03213501,1.00000000,1.00000000,6002.61914062
291,system_2_edge_texture_sharpness,0.81451572,clean_negative,clean_negative/clean_6_164.jpg,,6,6.jpg,148,973,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.31458244,0.00000000,0.00000000,0.00000000,0.00000000,0.20484924,0.73929938,0.04516602,0.96982574,0.04769897,1.00000000,0.22982365,550.78478992,65536.00000000,1.00000000,0.03961182,12.21368694,0.86987305,0.99969482,62576.00000000,0.95483398,0.95483398,184.06195068,1.00000000,1.00000000,5918.97265625
292,system_2_edge_texture_sharpness,0.75964700,clean_negative,clean_negative/clean_1_104.jpg,,1,1.jpg,663,922,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.04777914,0.00000000,0.00000000,0.00000000,0.00000000,0.15011597,0.74559871,0.03399658,0.99698639,0.06645203,1.00000000,0.21160252,375.74760688,65536.00000000,1.00000000,0.00019836,11.49818039,0.95053711,0.99822998,63280.00000000,0.96557617,0.96600342,142.73846436,1.00000000,1.00000000,5531.01367188
293,system_2_edge_texture_sharpness,0.70805647,clean_negative,clean_negative/clean_14_151.jpg,,14,14.jpg,432,1216,sliding_window_clean,0.00000000,0.89067383,1.00000000,23.84846568,0.00000000,0.00000000,0.00000000,0.00000000,0.15632629,0.75578912,0.09413147,0.99378204,0.12513733,0.95951843,0.19514222,435.22557957,62513.00000000,0.95387268,0.06996155,11.21690178,0.72377930,0.99548340,59335.00000000,0.90538025,0.90586853,159.65794373,1.00000000,1.00000000,5675.07324219
294,system_2_edge_texture_sharpness,0.65816382,clean_negative,clean_negative/clean_9_86.jpg,,9,9.jpg,336,192,sliding_window_clean,0.00000000,0.89140625,0.99969482,23.28183320,0.00000000,0.00000000,0.00000000,0.00000000,0.15956116,0.73636603,0.07916260,0.97676849,0.10894775,0.94874573,0.18359141,445.49505119,62177.00000000,0.94874573,0.06259155,10.64918900,0.86376953,0.96527100,60333.00000000,0.92060852,0.92083740,177.83453369,1.00000000,1.00000000,5033.10839844
295,system_2_edge_texture_sharpness,0.63764958,clean_negative,clean_negative/clean_8_7.jpg,,8,8.jpg,438,468,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.71705204,0.00000000,0.00000000,0.00000000,0.00000000,0.14547729,0.73821926,0.05621338,0.99473572,0.08163452,1.00000000,0.19259803,278.94694512,65536.00000000,1.00000000,0.02264404,11.12928391,0.93701172,1.00000000,61832.00000000,0.94348145,0.94378662,159.02590942,1.00000000,1.00000000,4667.19433594
296,system_2_edge_texture_sharpness,0.52722580,clean_negative,clean_negative/clean_15_34.jpg,,15,15.jpg,192,1040,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.53936527,0.00000000,0.00000000,0.00000000,0.00000000,0.16143799,0.73732742,0.18750000,0.97070312,0.19325256,0.99986267,0.20337518,445.99551216,65527.00000000,0.99986267,0.18070984,11.27755928,0.78339844,0.88287354,52579.00000000,0.80229187,0.81250000,176.58750916,1.00000000,1.00000000,5740.10986328
297,system_2_edge_texture_sharpness,0.39850023,clean_negative,clean_negative/clean_11_43.jpg,,11,11.jpg,700,728,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.74691092,0.00000000,0.00000000,0.00000000,0.00000000,0.08711243,0.72442611,0.10278320,0.99759674,0.20028687,1.00000000,0.12786932,173.16167372,65536.00000000,1.00000000,0.00007629,8.73596764,0.90986328,0.89672852,58739.00000000,0.89628601,0.89721680,136.15431213,1.00000000,1.00000000,3029.54785156
298,system_2_edge_texture_sharpness,0.88807175,clean_negative,clean_negative/clean_10_12.jpg,,10,10.jpg,772,297,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.93535705,0.00000000,0.00000000,0.00000000,0.00000000,0.18229675,0.73326484,0.05819702,0.99244690,0.07713318,1.00000000,0.27935046,579.18661082,65536.00000000,1.00000000,0.02351379,12.42645550,0.90429688,0.98754883,61707.00000000,0.94157410,0.94180298,162.06292725,1.00000000,1.00000000,6712.64257812
299,system_2_edge_texture_sharpness,0.83352387,clean_negative,clean_negative/clean_3_85.jpg,,3,3.jpg,624,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.97278610,0.00000000,0.00000000,0.00000000,0.00000000,0.15203857,0.73945959,0.03350830,0.99076843,0.09112549,1.00000000,0.17673881,538.72969031,65536.00000000,1.00000000,0.00308228,11.58049583,0.94399414,0.99517822,63330.00000000,0.96633911,0.96649170,149.99221802,1.00000000,1.00000000,6069.27294922
300,system_2_edge_texture_sharpness,0.81132126,clean_negative,clean_negative/clean_6_205.jpg,,6,6.jpg,480,1165,sliding_window_clean,0.00000000,0.99531250,1.00000000,21.85166974,0.00000000,0.00000000,0.00000000,0.00000000,0.15550232,0.72928127,0.01721191,0.99286652,0.04847717,0.99926758,0.25803635,437.20709968,65488.00000000,0.99926758,0.00152588,11.74821472,0.96362305,0.99847412,64400.00000000,0.98266602,0.98278809,156.85653687,1.00000000,1.00000000,5914.65283203
301,system_2_edge_texture_sharpness,1.15446554,dirty_positive,dirty_positive/dirty_10_77.jpg,dirty_positive\dirty_10_77_mask.jpg,10,10.jpg,327,1005,centered_positive,0.00000000,1.00000000,1.00000000,25.58709580,0.99749733,1.00000000,1.00000000,0.02229309,0.24023438,0.76980742,0.00254822,0.98428345,0.00840759,1.00000000,0.31766793,986.44455099,65536.00000000,1.00000000,0.00036621,16.05605316,0.99384766,0.99938965,65369.00000000,0.99745178,0.99745178,164.71900940,1.00000000,1.00000000,10227.88476562
302,system_2_edge_texture_sharpness,1.14770372,dirty_positive,dirty_positive/dirty_10_53.jpg,dirty_positive\dirty_10_53_mask.jpg,10,10.jpg,313,812,centered_positive,0.00000000,1.00000000,1.00000000,22.46435880,0.99672081,1.00000000,1.00000000,0.02069092,0.21865845,0.73505060,0.00584412,0.99141693,0.02508545,1.00000000,0.34068263,1051.13855594,65536.00000000,1.00000000,0.00006104,14.31306934,0.99624023,0.98394775,65153.00000000,0.99415588,0.99415588,162.10589600,1.00000000,1.00000000,9056.90722656
303,system_2_edge_texture_sharpness,1.14688123,dirty_positive,dirty_positive/dirty_10_80.jpg,dirty_positive\dirty_10_80_mask.jpg,10,10.jpg,311,1014,jittered_positive,0.00000000,1.00000000,1.00000000,25.21987257,0.89993268,1.00000000,0.95312500,0.02210999,0.23519897,0.76720977,0.00254822,0.98390198,0.00852966,1.00000000,0.30241755,933.03286830,65536.00000000,1.00000000,0.00056458,15.70679665,0.99418945,0.99908447,65363.00000000,0.99736023,0.99745178,166.07795715,1.00000000,1.00000000,9740.51953125
304,system_2_edge_texture_sharpness,1.14534107,dirty_positive,dirty_positive/dirty_5_81.jpg,dirty_positive\dirty_5_81_mask.jpg,5,5.jpg,470,788,centered_positive,0.00000000,1.00000000,1.00000000,21.79905329,0.99819716,1.00000000,1.00000000,0.00694275,0.21081543,0.73848049,0.00251770,0.98847961,0.00942993,1.00000000,0.29392973,740.59368515,65536.00000000,1.00000000,0.00115967,13.31478024,0.99873047,0.99731445,65371.00000000,0.99748230,0.99748230,171.15748596,1.00000000,1.00000000,7317.16357422
305,system_2_edge_texture_sharpness,1.14446863,dirty_positive,dirty_positive/dirty_5_83.jpg,dirty_positive\dirty_5_83_mask.jpg,5,5.jpg,466,797,jittered_positive,0.00000000,1.00000000,1.00000000,21.72838012,0.94586834,1.00000000,1.00000000,0.00704956,0.20913696,0.73747913,0.00227356,0.98924255,0.00920105,1.00000000,0.29838967,742.31087965,65536.00000000,1.00000000,0.00115967,13.29603291,0.99960938,0.99810791,65387.00000000,0.99772644,0.99772644,170.90466309,1.00000000,1.00000000,7299.95947266
306,system_2_edge_texture_sharpness,1.12506098,dirty_positive,dirty_positive/dirty_10_79.jpg,dirty_positive\dirty_10_79_mask.jpg,10,10.jpg,327,950,jittered_positive,0.00000000,1.00000000,1.00000000,24.16362469,0.93282449,1.00000000,0.00000000,0.03062439,0.23028564,0.75276669,0.00477600,0.98802185,0.01658630,1.00000000,0.34305316,985.89260250,65536.00000000,1.00000000,0.00056458,15.33174324,0.98774414,1.00000000,65223.00000000,0.99522400,0.99522400,161.90426636,1.00000000,1.00000000,9827.14453125
307,system_2_edge_texture_sharpness,1.11874146,dirty_positive,dirty_positive/dirty_10_56.jpg,dirty_positive\dirty_10_56_mask.jpg,10,10.jpg,348,868,jittered_positive,0.00000000,1.00000000,1.00000000,23.34571412,0.83983324,1.00000000,0.00000000,0.02973938,0.22106934,0.74409962,0.00559998,0.99076843,0.02508545,1.00000000,0.35309401,1101.89221174,65536.00000000,1.00000000,0.00000000,14.96921730,0.99731445,0.99328613,65169.00000000,0.99440002,0.99440002,158.47718811,1.00000000,1.00000000,9884.48632812
308,system_2_edge_texture_sharpness,1.11358546,dirty_positive,dirty_positive/dirty_13_46.jpg,dirty_positive\dirty_13_46_mask.jpg,13,13.jpg,175,563,jittered_positive,0.00000000,0.99970703,1.00000000,23.02632897,0.86848920,1.00000000,0.00000000,0.04470825,0.19999695,0.75071255,0.01155090,0.98565674,0.02352905,0.99990845,0.27634484,719.44247410,65530.00000000,0.99990845,0.00201416,13.08823586,0.97412109,0.98608398,64779.00000000,0.98844910,0.98844910,175.77304077,1.00000000,1.00000000,7353.19335938
